abstract_id,abstract_title,session_title,ground_truth,default_model_success,default_model_indication,default_model_confidence,default_model_word_count,default_model_length,default_model_clinical_terms,default_model_complexity,default_model_has_abbreviations,default_model_has_parentheses,default_model_error,inter_model_avg_similarity,inter_model_consensus
263249,Tp53 Gene Mutation Diversity In Russian Patients With B-Cell Lymphomas,Lymphoma Biology & Translational Research,B-Cell Lymphoma,True,Tp53-Mutated B-Cell Lymphoma,,3,28,1,0.25,False,False,,,No comparison
263250,"Surgical Specimens Of Indolent And Aggressive B-Nhls Show Differences In Their Flow-Cytometry Profile Of Ploidy, Proliferating Fraction And Proportion Of Tumor-Associated Myeloid And T-Cell Subsets",Lymphoma Biology & Translational Research,Indolent Aggressive B-cell non-Hodgkin lymphoma,True,Indolent B-Cell Non-Hodgkin's Lymphoma;;Aggressive B-Cell Non-Hodgkin's Lymphoma,,7,80,1,0.44999999999999996,False,False,,,No comparison
410708,Porphyria Cutanea Tarda and Systemic Lupus Erythematosus: An Unusual Association in a Patient with Nephritic Syndrome,Glomerular Diseases,Porphyria Cutanea Tarda;;Systemic Lupus Erythematosus;;Nephritic Syndrome,True,Porphyria Cutanea Tarda;;Systemic Lupus Erythematosus;;Nephritic Syndrome,,6,73,1,0.4,False,False,,,No comparison
279637,Managing relapsed/refractory mantle cell lymphoma: a case study,Gilead and Kite Oncology: Chimeric antigen receptor T cells case studies: navigating patient management,Relapsed/Refractory Mantle Cell Lymphoma,True,Relapsed/Refractory Mantle Cell Lymphoma,,4,40,3,0.5,False,False,,,No comparison
181344,Intensive Immunosupressive Therapy Combining with Eltrombopag for Adult Chinese Patients with Severe Aplastic Anemia,Bone Marrow Failure: Poster II,Adult Severe Aplastic Anemia,True,Adult Severe Aplastic Anemia,,4,28,1,0.30000000000000004,False,False,,,No comparison
148578,L-Asparaginase Associated Acute Pancreatitis In Children With Acute Lymphoblastic Leukemia,Acute Lymphoblastic Leukemia - Clinical,Childhood Acute Pancreatitis;;Acute Lymphoblastic Leukemia,True,Childhood Acute Pancreatitis;;Childhood Acute Lymphoblastic Leukemia,,6,68,2,0.5,False,False,,,No comparison
410725,Intradialytic Amino Acids Improved Malnutrition Markers in ESRD with Complex Congenital Heart Disease on Peritoneal Dialysis,"Health Maintenance, Nutrition, and Metabolism",,True,End-Stage Renal Disease;;Complex Congenital Heart Disease,,6,57,2,0.5,False,False,,,No comparison
328806,Inhibition of Oxidative Phosphorylation and Glycolysis Reduces Viability in Multiple Myeloma By Affecting mTOR-Mediated Protein Synthesis,Multiple Myeloma and Plasma Cell Dyscrasias: Basic and Translational: Poster II,Multiple Myeloma,True,Multiple Myeloma,,2,16,1,0.2,False,False,,,No comparison
312429,Wrap-Up,Review Course,,True,No indication found,,3,19,0,0.15,False,False,,,No comparison
214129,MicroRNA 185-5p is a novel biomarker associated with high-risk pathology at radical prostatectomy in patients with low-risk disease at diagnosis,MP45: Prostate Cancer: Markers,Prostate Cancer,True,Prostate Cancer,,2,15,1,0.2,False,False,,,No comparison
296059,"Cosmesis (CA), late effects (LE) and Patient reported outcome measures (PROM) in high risk breast cancer (BC) treated with hypo-fractionated radiotherapy (RT): real world outcome from a developing country.","Breast cancer, early stage",High Risk Breast Cancer ,True,High-Risk Breast Cancer,,3,23,1,0.25,False,False,,,No comparison
296071,Efficacy and tolerability of neoadjuvant treatment with T-VEC in difficult to resect primary basal cell carcinoma: a phase II clinical trial (NeoBCC),Melanoma and other skin tumours,Primary Basal Cell Carcinoma,True,Unresectable Primary Basal Cell Carcinoma,,5,41,1,0.35,False,False,,,No comparison
394376,Adjuvant Everolimus (Eve) In Patients (Pts) With Completely Resected Very High-Risk Renal Cell Cancer (Rcc) And Clear Cell Histology: Results From The Phase Iii Swog S0931 (Everest) Trial,Renal Cancer,Resected Very High-Risk Renal Cell Cancer,True,Very High-Risk Clear Cell Renal Cell Cancer,,7,43,1,0.44999999999999996,False,False,,,No comparison
230538,Comparative oncology analysis using genomic profiling of canine cancers by tissue and liquid biopsy testing reveals actionable somatic alterations with orthologs in human cancers.,Developmental Therapeutics-Molecularly Targeted Agents and Tumor Biology,Cancer,True,Tumor,,1,5,1,0.15000000000000002,False,False,,,No comparison
345226,Extracellular vesicles (EV) - mediators of therapeutic vaccination? In vivo and in vitro characterization of EVs generated after infection of human and murine cells with therapeutic poxviruses,"Oncolytic Viruses, Anticancer Vaccines, and Other Immunomodulatory Therapies",,True,Cancer,,1,6,1,0.15000000000000002,False,False,,,No comparison
165004,The Impact of Molecular Diagnostics on the Management of Viral Infections in Pediatric Transplant Recipients,Controversies and Challenges in Pediatric Transplant ID,Pediatric Viral Infection,True,Pediatric Viral Infection,,3,25,0,0.15,False,False,,,No comparison
345225,Sensitizing breast cancers to immune checkpoint inhibitors through CD27 agonism and vaccination against tumor-associated antigen,"Oncolytic Viruses, Anticancer Vaccines, and Other Immunomodulatory Therapies",Breast Cancer,True,Breast Cancer,,2,13,1,0.2,False,False,,,No comparison
263309,Crispr-Cas9 Knockout Screen Identifies Rna Modification Enzymes Essential For Cell Survival In Multiple Myeloma,Myeloma and other monoclonal gammopathies - Biology & Translational Research,Multiple Myeloma,True,Multiple Myeloma,,2,16,1,0.2,False,False,,,No comparison
263312,"Trial-In-Progress: Phase Ii Study Of Phe885, A B-Cell Maturation Antigen-Directed Chimeric Antigen Receptor T-Cell Therapy, In Adults With Relapsed And/Or Refractory Multiple Myeloma",Myeloma and other monoclonal gammopathies - Clinical,Adult Relapsed/Refractory Multiple Myeloma,True,Adult Relapsed/Refractory Multiple Myeloma,,4,42,3,0.5,False,False,,,No comparison
296081,Tucatinib plus trastuzumab in patients (Pts) with HER2-positive metastatic colorectal Cancer (mCRC): Patient-reported outcomes (PROs) from ph 2 study MOUNTAINEER,Colorectal cancer,HER2-Positive Metastatic Colorectal Cancer,True,HER2-Positive Metastatic Colorectal Cancer,,4,42,2,0.4,False,False,,,No comparison
197778,Mitochondrial Interventions: Small Molecule and Gene Therapy,Mitochondrial Interventions: Small Molecule and Gene Therapy (Mitochondrial Interventions: Small Molecule and Gene Therapy),,True,No indication found,,3,19,0,0.15,False,False,,,No comparison
296082,A multicenter study of incidence of drug-induced lung disease in first-line osimertinib therapy and continuation of osimertinib administration,"NSCLC, metastatic",Lung Disease,True,Metastatic Non-Small Cell Lung Cancer,,5,37,1,0.35,False,False,,,No comparison
296084,"The prognostic value of pre-treatment circulating biomarkers of systemic inflammation (CRP, neutrophil-to-lymphocyte ratio, IL-6, and YKL-40) in vulnerable older patients with metastatic colorectal cancer - the randomized NORDIC9-study",Colorectal cancer,Elderly Metastatic Colorectal Cancer,True,Elderly Metastatic Colorectal Cancer,,4,36,1,0.30000000000000004,False,False,,,No comparison
263316,Chemo Or Chemo-Free Regimens In Heavily Pretreated Multiple Myeloma? Role Of Bendamustine-Bortezomib-Dexamethasone (Bvd) In Novel Agents' Era,Myeloma and other monoclonal gammopathies - Clinical,Heavily Pretreated Multiple Myeloma,True,Heavily Pretreated Multiple Myeloma,,4,35,1,0.30000000000000004,False,False,,,No comparison
148631,Relationship Between Genetic Aberrations In The 17P13/Tp53 Locus And Immunohistochemical Protein P53 Expression In Tumor Cells Of Diffuse Large B-Cell Lymphoma,Aggressive Non-Hodgkin Lymphoma - Clinical,Diffuse Large B-Cell Lymphoma,True,Diffuse Large B-Cell Lymphoma,,4,29,1,0.30000000000000004,False,False,,,No comparison
312472,A New Classification of Ear Chondritis Revealed by Genetic Studies,The Ears Have It: Autoimmune Hearing Loss and Relapsing Polychondritis,Ear Chondritis,True,Ear Chondritis,,2,14,0,0.1,False,False,,,No comparison
410777,Ravulizumab De Novo in Pediatric Patients with Atypical Hemolytic Uremic Syndrome (aHUS): First Worldwide Cases,Pediatric Nephrology,De Novo Pediatric Atypical Hemolytic Uremic Syndrome,True,De Novo Pediatric Atypical Hemolytic Uremic Syndrome,,7,52,1,0.44999999999999996,False,False,,,No comparison
345240,"CRB-601, an avb8 blocking antibody, prevents activation of TGFb and exhibits anti-tumor activity associated with immune cell remodeling of the tumor microenvironment","Oncolytic Viruses, Anticancer Vaccines, and Other Immunomodulatory Therapies",,True,Tumor,,1,5,1,0.15000000000000002,False,False,,,No comparison
148636,Health-Related Quality Of Life Effect Of Mogamulizumab By Patient Blood Involvement,Aggressive Non-Hodgkin Lymphoma - Clinical,Aggressive Non-Hodgkin Lymphoma,True,Aggressive Non-Hodgkin Lymphoma,,3,31,1,0.25,False,False,,,No comparison
263328,Opportunities Of Therapy In Patients With Newly Diagnosed Multiple Myeloma With Dialysis-Dependent Renal Impairment,Myeloma and other monoclonal gammopathies - Clinical,Newly Diagnosed Multiple Myeloma,True,Newly Diagnosed Multiple Myeloma with Dialysis-Dependent Renal Impairment,,8,73,2,0.6000000000000001,False,False,,,No comparison
296096,"DeLLphi-303: phase 1b first-line combination study of tarlatamab, a DLL3-targeting half-life extended bispecific T-cell engager (HLE BiTEÂ®), with carboplatin, etoposide, and PD-L1 inhibition in extensive stage small cell lung cancer (ES-SCLC)",SCLC,Extensive Stage Small Cell Lung Cancer ,True,First-Line Extensive Stage Small Cell Lung Cancer,,7,49,2,0.55,False,False,,,No comparison
165030,To See or Not To See: COVID-19 Visitor Restrictions in Pediatric Healthcare Settings,The Tiny but Fierce Beasts of COVID-19 & Healthcare Epidemiology - Controversies in Pediatric Infection Prevention,COVID-19 Infection,True,Pediatric COVID-19,,2,18,0,0.1,True,False,,,No comparison
328871,Bortezomib Resistant Multiple Myeloma Shows a Specific Dependency on Ecpas in Vitro and In Vivo,Multiple Myeloma and Plasma Cell Dyscrasias: Basic and Translational: Poster I,Multiple Myeloma,True,Multiple Myeloma,,2,16,1,0.2,False,False,,,No comparison
148649,Dose-Adjusted Edoch-Rituximab In Elderly Patients With High Grade Diffuse Large B-Cell Lymphoma,Aggressive Non-Hodgkin Lymphoma - Clinical,Elderly High Grade Diffuse Large B-Cell Lymphoma,True,Elderly High Grade Diffuse Large B-Cell Lymphoma,,7,48,2,0.55,False,False,,,No comparison
148651,"Front-Mind: A Phase Iii, Randomized, Double-Blind, Placebo-Controlled Study Comparing Efficacy And Safety Of R-Chop + Tafasitamab + Lenalidomide Vs R-Chop Alone For Newly-Diagnosed High-Risk Dlbcl",Aggressive Non-Hodgkin Lymphoma - Clinical,Newly-Diagnosed High-Risk Diffuse Large B-Cell Lymphoma,True,Newly Diagnosed High-Risk Diffuse Large B-Cell Lymphoma,,7,55,2,0.55,False,False,,,No comparison
230572,A multiple centers real-world study of regorafenib treatment modalities in Chinese metastatic colorectal cancer patients.,Gastrointestinal Cancer-Colorectal and Anal,Metastatic Colorectal Cancer,True,Metastatic Colorectal Cancer,,3,28,1,0.25,False,False,,,No comparison
181422,The Sumoylation Inhibitor TAK-981 in Combination with the CD19-Targeting Antibody Tafasitamab Shows Enhanced Anti-Tumor Activity in Preclinical B-Cell Lymphoma Models,Molecular Pharmacology and Drug Resistance: Lymphoid Neoplasms: Poster II,B-Cell Lymphoma,True,B-Cell Lymphoma,,2,15,1,0.2,False,False,,,No comparison
296109,Early mortality in patients with cancer treated with immunotherapy in routine practice,Investigational immunotherapy,Cancer,True,Cancer,,1,6,1,0.15000000000000002,False,False,,,No comparison
148656,Inhibitors In Mild Haemophilia A: Experience Of A Single Spanish Center,Bleeding Disorders (Congenital And Acquired),Mild Haemophilia A,True,Mild Haemophilia A With Inhibitors,,5,34,1,0.35,False,False,,,No comparison
279728,Deciphering the role of the bone marrow microenvironment in hematological malignancies using 3D Human Organotypic Marrow Environment (3D-HOMEs),YoungEHA Research Meeting - Session 5: Microenvironment in benign and malignant hematology & Closing,Hematological Malignancy ,True,Hematological Malignancy,,2,24,0,0.1,False,False,,,No comparison
214197,When Node-Positive Prostate Cancer Should Be Considered A Systemic Disease? Assessing The Prognostic Role Of Preoperative 68Ga-PSMA PET/CT Results In Patients With Lymph Node Invasion At Final Pathology,MP48: Prostate Cancer: Advanced (including Drug Therapy) III,Node-Positive Prostate Cancer,True,Node-Positive Prostate Cancer,,3,29,2,0.35,False,False,,,No comparison
230598,Clinical and prognostic features of BRAF V600E-mutant resectable colorectal cancer: A single-center retrospective analysis of Chinese patients.,Gastrointestinal Cancer-Colorectal and Anal,BRAF V600E-mutated Resectable Colorectal Cancer,True,Resectable BRAF V600E-Mutated Colorectal Cancer,,5,47,1,0.35,True,False,,,No comparison
378058,Tailoring treatment in CLL: Selecting the right treatment and duration for the right patient in relapse setting,You have a new match! Pairing treatments and patients together for optimal treatment in chronic lymphocytic leukaemia (CLL),Chronic Lymphocytic Leukemia,True,Relapsed Chronic Lymphocytic Leukemia,,4,37,3,0.5,False,False,,,No comparison
279755,How should Measurable Residual Disease (MRD) assessment inform treatment decisions?,Jazz Pharmaceuticals: Should we expect long term survival in high-risk Acute Myeloid Leukaemia (AML)?,High-Risk Acute Myeloid Leukemia,True,High-Risk Acute Myeloid Leukaemia,,4,33,1,0.30000000000000004,False,False,,,No comparison
181452,Updated Results of a Phase II Study of Ponatinib and Blinatumomab for Patients with Philadelphia Chromosome-Positive Acute Lymphoblastic Leukemia,"Acute Lymphoblastic Leukemias: Therapies, Excluding Transplantation and Cellular Immunotherapies: Poster II",Ph-Positive Acute Lymphoblastic Leukemia,True,Ph Chromosome-Positive Acute Lymphoblastic Leukemia,,5,51,3,0.55,False,False,,,No comparison
181453,A Phase II Study of Inotuzumab Ozogamicin for the Treatment of Measurable Residual Disease-Positive B-Cell Acute Lymphoblastic Leukemia,"Acute Lymphoblastic Leukemias: Therapies, Excluding Transplantation and Cellular Immunotherapies: Poster II",MRD-Positive B-Cell Acute Lymphoblastic Leukemia,True,Measurable Residual Disease-Positive B-Cell Acute Lymphoblastic Leukemia,,7,72,4,0.75,False,False,,,No comparison
263373,"Primary Myelofibrosis In Young Patients <=50 Years: Clinicopathological Characteristics, Genetic Landscape And Disease Outcome. A Single Center Experience",Myeloproliferative neoplasms - Clinical,Adult Primary Myelofibrosis,True,Primary Myelofibrosis,,2,21,0,0.1,False,False,,,No comparison
148685,Clinical Features Of Large Granular Lymphocytic Leukemia-Associated Pure Red Cell Aplasia: Results From A Single Center In China,Chronic Lymphocytic Leukemia And Related Disorders - Clinical,Large Granular Lymphocytic Leukemia;;Pure Red Cell Aplasia,True,Large Granular Lymphocytic Leukemia;;Pure Red Cell Aplasia,,7,58,1,0.44999999999999996,False,False,,,No comparison
279766,Current challenges for patient management,Takeda: Long term proteasome inhibition for multiple myeloma in the era of COVID, COVID;;Multiple Myeloma,True,Multiple Myeloma,,2,16,1,0.2,False,False,,,No comparison
214230,Implications of Positive Surgical Margins following Robotic Partial Nephrectomy,MP50: Kidney Cancer: Localized: Surgical Therapy III,Kidney Cancer,True,Localized Kidney Cancer,,3,23,1,0.25,False,False,,,No comparison
230619,Modifiable and non-modifiable risk factors associated with early-onset colorectal cancer: Analysis of the National Health Interview Survey.,Gastrointestinal Cancer-Colorectal and Anal,Early-Onset Colorectal Cancer,True,Early Onset Colorectal Cancer,,4,29,2,0.4,False,False,,,No comparison
197852,Accelerated Brain Aging is Independently Associated with Increased Likelihood of All-Cause Mortality: Findings from the Second Wave of Dallas Heart Study (DHS-2),Accelerated Brain Aging in Neuropsychiatric Disorders: Methodological Challenges and and Potential Applications to Prognosticate Clinical Outcomes,Neuropsychiatric Disorder,True,Neuropsychiatric Disorder,,2,25,1,0.2,False,False,,,No comparison
328928,Analysis of COVID-19-Associated Proteins Identifies TANK-Binding Kinase 1 As an Immunotherapeutic Target in Multiple Myeloma,Multiple Myeloma and Plasma Cell Dyscrasias: Clinical and Epidemiological: Poster II,Multiple Myeloma,True,Multiple Myeloma,,2,16,1,0.2,False,False,,,No comparison
296164,Assessing nivolumab in class II expressing microsatellite stable (pMMR) colorectal cancer (CRC): Results of the ANICCA-Class II trial,Colorectal cancer,Microsatellite Stable pMMR Colorectal cancer,True,Class II Expressing Microsatellite Stable Colorectal Cancer,,7,59,1,0.44999999999999996,True,False,,,No comparison
197861,Prenatal Cannabis Exposure and Outcomes during Middle Childhood,"Cannabis, Developmental periods, Neurocognitive and Mental Health Outcomes",Prenatal Cannabis Exposure,True,No indication found,,3,19,0,0.15,False,False,,,No comparison
197863,Differential Effects of Adolescent versus Early Adult Cannabis Initiation on Longitudinal Brain Development: Evidence for Adolescence as a Period of Vulnerability,"Cannabis, Developmental periods, Neurocognitive and Mental Health Outcomes",,True,No indication found,,3,19,0,0.15,False,False,,,No comparison
148704,Subcutaneous Immunoglobulins Use In Immunodeficiency Secondary To Chronic Lymphocytic Leukaemia: Monocentric Experience In Covid-19 Era,Chronic Lymphocytic Leukemia And Related Disorders - Clinical,Chronic Lymphocytic Leukaemia,True,Immunodeficiency;;Chronic Lymphocytic Leukemia,,3,46,2,0.35,False,False,,,No comparison
148706,Pattern Of Minimal Residual Disease In Tunisian Chronic Myeloid Leukemia Patients,Chronic Myeloid Leukemia - Biology & Translational Research,Chronic Myeloid Leukemia,True,Chronic Myeloid Leukemia,,3,24,2,0.35,False,False,,,No comparison
296166,Prognosis of pregnancy after breast cancer diagnosis according to the type of treatment: A population-based study in Korea by the SMARTSHIP group,"Breast cancer, early stage",Breast Cancer,True,Breast Cancer,,2,13,1,0.2,False,False,,,No comparison
296175,Randomized phase II study of FOLFIRI plus ramucirumab versus FOLFOXIRI plus ramucirumab as first-line treatment for metastatic colorectal cancer: WJOG9216G (RECAST),Colorectal cancer,First-Line Metastatic Colorectal Cancer,True,First-Line Metastatic Colorectal Cancer,,4,39,1,0.30000000000000004,False,False,,,No comparison
197874,Neuron Subtype Specific Molecular Mechanisms in Fentanyl Abstinence,Cell-Type Specific Molecular Biology of Addiction,,True,Addiction,,1,9,0,0.05,False,False,,,No comparison
197882,Altered Adult Neurogenesis and Cognition in Mesial Temporal Lobe Epilepsy Patients,Evidence of adult neurogenesis in human brain and its changes with aging and disease,Mesial Temporal Lobe Epilepsy,True,Mesial Temporal Lobe Epilepsy,,4,29,0,0.2,False,False,,,No comparison
148732,Diagnostic Importance Of Bone Marrow Aspiration In Children With Anemia Of Unknown Etiology,"Enzymopathies, Membranopathies And Other Anemias",Childhood Anemia,True,Pediatric Anemia Of Unknown Etiology,,5,36,0,0.25,False,False,,,No comparison
394495,Novel Nomogram Based On The Expression Of Dll3 And Pd-L1 For Predicting The Prognosis Of Small Cell Lung Cancer Patients,Sclc,Small Cell Lung Cancer,True,Small Cell Lung Cancer,,4,22,1,0.30000000000000004,False,False,,,No comparison
181510,ETS Family Transcription Factor Fusions in Childhood AML: Distinct Expression Networks and Clinical Implications,"Acute Myeloid Leukemias: Biomarkers, Molecular Markers and Minimal Residual Disease in Diagnosis and Prognosis: Poster II",Childhood Acute Myeloid Leukemia,True,Childhood Acute Myeloid Leukemia,,4,32,2,0.4,False,False,,,No comparison
181511,Functional Consequence and Therapeutic Targeting of Cryptic ALK Fusions (ALKfus) in Monosomy7 AML,"Acute Myeloid Leukemias: Biomarkers, Molecular Markers and Minimal Residual Disease in Diagnosis and Prognosis: Poster II",Acute Myeloid Leukemia,True,ALK Fusion-Positive Monosomy 7 Acute Myeloid Leukemia,,7,53,3,0.6499999999999999,True,False,,,No comparison
328968,"Efficacy and Safety of Oral Ixazomib (Ixa), Intravenous (IV) Daratumumab (Dara), and IV/Oral Dexamethasone (Dex; IDd) in Patients (Pts) with Relapsed/Refractory Multiple Myeloma (RRMM) and 1-3 Prior Therapies: Results of the Final Analysis of a Phase 2 Study",Multiple Myeloma and Plasma Cell Dyscrasias: Clinical and Epidemiological: Poster III,Relapsed/Refractory Multiple Myeloma,True,Relapsed/Refractory Multiple Myeloma,,3,36,3,0.44999999999999996,False,False,,,No comparison
165128,Modeled Impact of the COVID-19 Pandemic and Associated Reduced Adult Vaccinations on Herpes Zoster in the United States,Adult Vaccines,Herpes Zoster Infection,True,Adult Herpes Zoster,,3,19,0,0.15,False,False,,,No comparison
296202,Gene expression profile (GEP) of extensive small-cell lung cancer (eSCLC) patients (pts) receiving first-line platinum-etoposide plus atezolizumab (PEA),Basic Science,Extensive Stage Small-Cell Lung Cancer,True,Extensive Small-Cell Lung Cancer,,4,32,1,0.30000000000000004,False,False,,,No comparison
148747,Prognostic Factors Of Worse Survival In Newly Diagnosed Advanced-Stage Hodgkin Lymphoma In Taiwan: A Nationwide Retrospective Study,Hodgkin Lymphoma - Clinical,Newly Diagnosed Advanced-Stage Hodgkin Lymphoma,True,Newly Diagnosed Advanced Stage Hodgkin Lymphoma,,6,47,4,0.7,False,False,,,No comparison
312583,Improving The Performance Of Early Breast Cancer Diagnosis By A Model Combining Breast Ultrasound With Methylation Markers In Non-Invasive Circulating Tumor Dna,Detection/Diagnosis: Detection/Diagnosis - Other,Early Breast Cancer,True,Breast Cancer,,2,13,1,0.2,False,False,,,No comparison
378125,The US experience in ALL,Adult acute lymphoblastic leukemia (EWALL),Acute Lymphoblastic Leukemia,True,Adult Acute Lymphoblastic Leukemia,,4,34,2,0.4,False,False,,,No comparison
312590,Orphan Non-Coding Rnas For Early Detection Of Breast Cancer With Liquid Biopsy,Detection/Diagnosis: Detection/Diagnosis - Other,Breast Cancer,True,Breast Cancer,,2,13,1,0.2,False,False,,,No comparison
263441,Variant Haemoglobin Assessment And Correlation With Phenotypic Presentation At Diagnosis In Sickle Cell Disease : A Single Centre Retrospective Analysis Of Central Gujarat Cohort,Sickle cell disease,Sickle Cell Disease,True,Sickle Cell Disease,,3,19,1,0.25,False,False,,,No comparison
296214,Safety and efficacy of infrequent tebentafusp treatment omissions in patients with metastatic uveal melanoma,Melanoma and other skin tumours,Metastatic Uveal Melanoma,True,Metastatic Uveal Melanoma,,3,25,0,0.15,False,False,,,No comparison
165143,Immunologic Hyporesponsiveness with Subsequent Dosing of Meningococcal Vaccines: Re-Evaluating the Current Paradigm,Adult Vaccines,,True,Meningococcal Disease,,2,21,1,0.2,False,False,,,No comparison
378137,Regulation of GvHD in the hematopoietic niche,Mesenchymal stromal cells: Progress in biology and engineering of mesenchymal stromal cells,Graft-Versus-Host Disease,True,Graft-Versus-Host Disease,,2,25,1,0.2,False,False,,,No comparison
296217,Pembrolizumab versus placebo after complete resection of high-risk stage III melanoma: 5-year results of the EORTC 1325-MG/Keynote-054 double-blinded phase 3 trial,Melanoma and other skin tumours,High-Risk Stage III Melanoma,True,High-Risk Stage III Melanoma,,4,28,1,0.30000000000000004,True,False,,,No comparison
279835,RWD of CAR T-cell therapy in older adults: The UK experience,Aging and Hematology: Real-world evidence of CAR T-cell therapy in older adults in Europe,,True,Older Adult Hematologic Malignancy,,4,34,0,0.2,False,False,,,No comparison
378147,AI approach for advanced analysis of flow-cytometryc data,Diagnosis in hematological diseases: Morphology and flow cytometry: 2.0 diagnostics in hematology: The role of artificial intelligence,,True,Hematological Disease,,2,21,1,0.2,False,False,,,No comparison
410917,Integrating Electronic Health Data Records to Develop and Validate a Predictive Model of Hospital-Acquired AKI in Non-Critically Ill Patients,"AI, Digital Health, Data Science - I",Acute Kidney Injury,True,Hospital-Acquired Acute Kidney Injury,,4,37,1,0.30000000000000004,False,False,,,No comparison
230700,Initial efficacy and biomarker analysis of a phase 1b study targeting IL-1b and PD-1 with chemotherapy in metastatic pancreatic cancer (PanCAN-SR1).,"Gastrointestinal Cancer-Gastroesophageal, Pancreatic, and Hepatobiliary",Metastatic Pancreatic Cancer,True,Metastatic Pancreatic Cancer,,3,28,1,0.25,False,False,,,No comparison
197935,No Signs of Neurodegenerative Effects in 15q11.2 BP1-BP2 Copy Number Variant Carriers,Poster Session I (In-Person),,True,No indication found,,3,19,0,0.15,False,False,,,No comparison
230706,"Tislelizumab versus chemotherapy as second-line treatment for advanced or metastatic esophageal squamous cell carcinoma (ESCC, RATIONALE 302): Impact on health-related quality of life (HRQoL).","Gastrointestinal Cancer-Gastroesophageal, Pancreatic, and Hepatobiliary",Second-Line Advanced or Metastatic Esophageal Squamous Cell Carcinoma,True,Second-Line Advanced Metastatic Esophageal Squamous Cell Carcinoma,,7,66,2,0.55,False,False,,,No comparison
214324,Using Magnetic Resonance Imaging to Define Focal Therapy Templates in Patients with Intermediate-Risk Prostate Cancer,MP55: Prostate Cancer: Localized: Ablative Therapy,Intermediate-Risk Prostate Cancer,True,Intermediate-Risk Prostate Cancer,,3,33,1,0.25,False,False,,,No comparison
329014,Hypercalcemia in Individuals with Monoclonal Gammopathy of Undetermined Significance: Results from the Istopmm Study,Multiple Myeloma and Plasma Cell Dyscrasias: Clinical and Epidemiological: Poster III,Monoclonal Gammopathy,True,Hypercalcemia;;Monoclonal Gammopathy of Undetermined Significance,,5,65,0,0.25,False,False,,,No comparison
181569,Low Percentage of Microenvironment Immune Cells in Bone Marrow and Lymph Node Measured By Flow Cytometry Is Associated with Inferior Overall Survival in Diffuse Large B Cell Lymphoma,Lymphomas: Translational-Non-Genetic: Poster II,Diffuse Large B Cell Lymphoma,True,Diffuse Large B Cell Lymphoma,,5,29,1,0.35,False,False,,,No comparison
197955,Mutations in Kalrn Disrupt Gamma-Band Oscillations in the Auditory Cortex of Adult Mice,Poster Session I (In-Person),,True,No indication found,,3,19,0,0.15,False,False,,,No comparison
148806,Suppression Of Akr1B1 Reduces Cell Proliferation And Enhances Sensitivity To Hypomethylating Agents By Inhibiting Mtorc1 Signaling Pathway In High-Risk Myelodysplastic Syndrome,Myelodysplastic Syndromes - Biology & Translational Research,High-Risk Myelodysplastic Syndrome,True,High-Risk Myelodysplastic Syndrome,,3,34,1,0.25,False,False,,,No comparison
148807,"Polymorphism Of Gstm1, Gstt1 And Cytokine Genes In Patients With Myelodysplastic Syndrome",Myelodysplastic Syndromes - Biology & Translational Research,Myelodysplastic Syndrome,True,Myelodysplastic Syndrome,,2,24,1,0.2,False,False,,,No comparison
214345,The role of FDG PET in the staging of bladder cancer patients candidate for radical cystectomy,MP56: Bladder Cancer: Invasive V,Bladder Cancer,True,Bladder Cancer,,2,14,1,0.2,False,False,,,No comparison
312650,Role Of Postmastectomy Radiation Therapy In Breast Cancer Patients According To Pathologic Nodal Status After Neoadjuvant Chemotherapy,Treatment - Surgery And Radiotherapy: Radiotherapy,Breast Cancer,True,Breast Cancer,,2,13,1,0.2,False,False,,,No comparison
181581,"Rituximab, Bendamustine and Cytarabine Followed By Venetoclax (V-RBAC) in High-Risk Elderly Patients with Mantle Cell Lymphoma","Mantle Cell, Follicular, and Other Indolent B Cell Lymphomas: Clinical and Epidemiological: Poster II",High-Risk Elderly Mantle Cell Lymphoma,True,Elderly High-Risk Mantle Cell Lymphoma,,5,38,1,0.35,False,False,,,No comparison
148814,A Phase 3 Study Of The Efficacy And Safety Of Luspatercept Versus Epoetin Alfa For The Treatment Of Anemia Due To Lower-Risk Mds In Esa-Naive Patients Requiring Rbc Transfusions (The Commands Trial),Myelodysplastic Syndromes - Clinical,Low-Risk Myelodysplastic Syndrome,True,ESA-Naive Anemia due to Lower-Risk Myelodysplastic Syndrome Requiring RBC Transfusions,,10,86,1,0.6,True,False,,,No comparison
394576,Prevention Of Taxane Chemotherapy Induced Nail Changes And Peripheral Neuropathy By Application Of Extremity Cooling: A Prospective Single Center Study With Intrapatient Comparison,Supportive Care,Peripheral Neuropathy,True,No indication found,,3,19,0,0.15,False,False,,,No comparison
263509,Genetic And Epigenetic Factors Driving Primary Mediastinal B-Cell Lymphoma Pathogenesis And Outcome,Presidential Symposium,Primary Mediastinal B-Cell Lymphoma,True,Primary Mediastinal B-Cell Lymphoma,,4,35,1,0.30000000000000004,False,False,,,No comparison
394584,Initial Geriatric Assessment And Chemotherapy Tolerability Treatment In Brazilian Patients With Malignant Neoplasm Of The Digestive System.,Supportive Care,Malignant Neoplasm,True,Geriatric Malignant Neoplasm of the Digestive System,,7,52,0,0.35,False,False,,,No comparison
