abstract_id,abstract_title,session_title,ground_truth,approach_2_success,approach_2_indication,approach_2_confidence,approach_2_word_count,approach_2_length,approach_2_clinical_terms,approach_2_complexity,approach_2_has_abbreviations,approach_2_has_parentheses,approach_2_error,inter_model_avg_similarity,inter_model_consensus,approach_2_indication_response
180445,Updated Survival and Response Analyses from a Phase 1 Study of Ivosidenib or Enasidenib Combined with Induction and Consolidation Chemotherapy in Patients with Newly Diagnosed AML with an IDH1 or IDH2 Mutation,"Acute Myeloid Leukemias: Investigational Therapies, Excluding Transplantation and Cellular Immunotherapies: Poster I",IDH1-Mutated IDH2-Mutated Newly Diagnosed Acute Myeloid Leukemia,True,Newly Diagnosed IDH1-Mutated Acute Myeloid Leukemia;;Newly Diagnosed IDH2-Mutated Acute Myeloid Leukemia,0.95,11,104,3,0.85,False,False,,,No comparison,Newly Diagnosed IDH1-Mutated Acute Myeloid Leukemia;;Newly Diagnosed IDH2-Mutated Acute Myeloid Leukemia
327904,BCL6 Rearranged Indolent B-Cell Lymphomas Show Mutational Profile Similar to Marginal Zone Lymphomas,Lymphomas: Translational-Molecular and Genetic: Poster II,BCL6-Rearranged Indolent B-Cell Lymphoma;;Marginal Zone Lymphoma,True,BCL6-Rearranged Indolent B-Cell Lymphoma;;Marginal Zone Lymphoma,0.95,6,64,1,0.4,False,False,,,No comparison,BCL6-Rearranged Indolent B-Cell Lymphoma;;Marginal Zone Lymphoma
409825,Advocacy and Policy: What Can Nephrologists and National Organizations Do?,Winning Team: The Nephrology Workforce for the 21st Century,,True,,1.0,0,0,0,0.0,False,False,,,No comparison,
147689,Induced Systemic T-Cell Specific Responses To Multiple Tumor-Associated Antigens After Allogenic Leukemia-Derived Dendritic Cell Vaccine Dcp-001 In Aml Patients With Persistent Mrd,Acute Myeloid Leukemia - Clinical,Acute Myeloid Leukemia,True,Persistent MRD Acute Myeloid Leukemia,0.95,5,37,2,0.45,True,False,,,No comparison,Persistent MRD Acute Myeloid Leukemia
180465,Integrated Transcriptomics and Proteomics Identifies Therapeutic Targets in Pediatric Acute Myeloid Leukemia,"Acute Myeloid Leukemias: Biomarkers, Molecular Markers and Minimal Residual Disease in Diagnosis and Prognosis: Poster I",Pediatric Acute Myeloid Leukemia,True,Pediatric Acute Myeloid Leukemia,0.95,4,32,2,0.4,False,False,,,No comparison,Pediatric Acute Myeloid Leukemia
409842,Do All Collagen Variants Cause Glomerular Disease?,Collagen IV Conundrums: Genetic Variants and Clinical Management,,True,Glomerular Disease,0.95,2,18,1,0.2,False,False,,,No comparison,Glomerular Disease
164086,Randomized control trial of ultrasonic propulsion to facilitate clearance of chronic residual fragments,LBA01: Late-breaking Abstract I - Benign,,True,Chronic Residual Fragment,0.85,3,25,1,0.25,False,False,,,No comparison,Chronic Residual Fragment
327929,Genome-Wide Methylation and Haplotype-Resolved Aberrant Somatic Hypermutation Patterns in B-Cell Lymphomas,Lymphomas: Translational-Molecular and Genetic: Poster III,B-Cell Lymphoma,True,B-Cell Lymphoma,0.95,2,15,1,0.2,False,False,,,No comparison,B-Cell Lymphoma
180473,Evolution of Genomic Landscape in Acute Myeloid Leukemia after Decitabine and Venetoclax,"Acute Myeloid Leukemias: Biomarkers, Molecular Markers and Minimal Residual Disease in Diagnosis and Prognosis: Poster I",Acute Myeloid Leukemia,True,Acute Myeloid Leukemia,0.95,3,22,2,0.35,False,False,,,No comparison,Acute Myeloid Leukemia
180478,Duplex-Sequencing Uncovers Low-Frequency Mutations in KMT2A-Rearranged Infant Acute Lymphoblastic Leukemia,"Acute Lymphoblastic Leukemias: Biomarkers, Molecular Markers and Minimal Residual Disease in Diagnosis and Prognosis: Poster I",KMT2A-Rearranged Infant Acute Lymphoblastic Leukemia,True,Infant KMT2A-Rearranged Acute Lymphoblastic Leukemia,0.95,5,52,2,0.45,False,False,,,No comparison,Infant KMT2A-Rearranged Acute Lymphoblastic Leukemia
213248,"BPH Guidelines: Conflict and Contrast in the AUA, EAU, NICE BPH Guidelines",Society of Benign Prostate Disease,Benign Prostatic Hyperplasia,True,Benign Prostatic Hyperplasia,0.95,3,28,0,0.15,False,False,,,No comparison,Benign Prostatic Hyperplasia
377088,Clinical Characteristics Of Patients With Prolonged Viral Shedding Of Omicron Variant In Haematological Disease,Infections in hematology (incl. supportive care/therapy),Haematological Disease,True,Haematological Disease,0.95,2,22,1,0.2,False,False,,,No comparison,Haematological Disease
295167,Circulating tumour DNA for monitoring of response to neoadjuvant chemotherapy in patients with high grade serous ovarian carcinoma,Thermo Fisher Scientific - Connecting patients everywhere to precision oncology,High Grade Serous Ovarian Carcinoma,True,High Grade Serous Ovarian Carcinoma,0.95,5,35,2,0.45,False,False,,,No comparison,High Grade Serous Ovarian Carcinoma
164102,MRI-guided Focused Ultrasound (MRgFUS) Focal Therapy for Intermediate-Risk Prostate Cancer: Final Results of a Phase IIb Multicenter Study,LBA02: Late-breaking Abstract II - Malignant,Intermediate-Risk Prostate Cancer,True,Intermediate-Risk Prostate Cancer,0.95,3,33,1,0.25,False,False,,,No comparison,Intermediate-Risk Prostate Cancer
213255,Microbiome and BPH,Society of Benign Prostate Disease,Benign Prostatic Hyperplasia,True,Benign Prostatic Hyperplasia,0.95,3,28,0,0.15,False,False,,,No comparison,Benign Prostatic Hyperplasia
311555,Itchy Rash and Starry Eyed,Adult Thieves Market Poster,,True,,0.95,0,0,0,0.0,False,False,,,No comparison,
213252,Rapid Fire,Society of Benign Prostate Disease,Benign Prostate Disease,True,Benign Prostate Disease,0.95,3,23,1,0.25,False,False,,,No comparison,Benign Prostate Disease
377096,"Azacitidine, Venetoclax And Gilteritinib For Patients With Newly Diagnosed Flt3-Mutated Acute Myeloid Leukemia: A Subgroup Analysis From A Phase Ii Study",Acute myeloid leukemia - Clinical,Newly Diagnosed Flt3-Mutated Acute Myeloid Leukemia,True,Newly Diagnosed FLT3-Mutated Acute Myeloid Leukemia,0.95,6,51,3,0.6,False,False,,,No comparison,Newly Diagnosed FLT3-Mutated Acute Myeloid Leukemia
344332,Chair Introduction,"Clinical Trial Design in a Diverse World, Part 3: Biomarkers in Clinical Trials",,True,,1.0,0,0,0,0.0,False,False,,,No comparison,
393489,Efficacy Of Notch Inhibitors (Ni) Relative To Prior Systemic Therapy Or Observation In Patients (Pts) With Recurrent/Metastatic (R/M) Adenoid Cystic Carcinoma (Acc),"Head and neck cancers, excl. thyroid",Recurrent/Metastatic Adenoid Cystic Carcinoma,True,Recurrent/Metastatic Adenoid Cystic Carcinoma,0.95,4,45,1,0.3,False,False,,,No comparison,Recurrent/Metastatic Adenoid Cystic Carcinoma
180497,A Prospective Study of Clonal Evolution in Follicular Lymphoma: Circulating Tumor DNA Correlates with Overall Tumor Burden and Fluctuates over Time without Therapy,Lymphomas: Translational-Molecular and Genetic: Poster I,Follicular Lymphoma,True,Follicular Lymphoma,0.95,2,19,1,0.2,False,False,,,No comparison,Follicular Lymphoma
180501,Differential Gene Expression in Circulating T-Cells in Long-Term Adolescent/Young Adult Hodgkin Lymphoma (AYAHL) Survivors and Their Unaffected Twins,Lymphomas: Translational-Non-Genetic: Poster I,Adolescent/Young Adult Hodgkin Lymphoma,True,Adolescent and Young Adult Hodgkin Lymphoma,0.95,6,43,1,0.4,False,False,,,No comparison,Adolescent and Young Adult Hodgkin Lymphoma
262425,Familial Erythrocytoses In The Czech Republic - Genetic Characterization And Hepcidin Regulation,"Iron metabolism, deficiency and overload",Familial Erythrocytosis,True,Familial Erythrocytosis,0.95,2,23,0,0.1,False,False,,,No comparison,Familial Erythrocytosis
213274,"The ""Butterfly"" transurethral retraction device for BPH - over 1 year follow up",MP01: Benign Prostatic Hyperplasia: Surgical Therapy & New Technology I,Benign Prostatic Hyperplasia,True,Benign Prostatic Hyperplasia,0.95,3,28,0,0.15,False,False,,,No comparison,Benign Prostatic Hyperplasia
311577,Q&A,Adult Thieves Market: Show Me Your Best Cases,,True,,0.95,0,0,0,0.0,False,False,,,No comparison,
377120,Axicabtagene Ciloleucel Versus Tisagenlecleucel Car-T Cells In Relapsed Or Refractory Diffuse Large B Cell Lymphoma,"Gene therapy, cellular immunotherapy and vaccination - Clinical",Relapsed/Refractory Diffuse Large B Cell Lymphoma,True,Relapsed/Refractory Diffuse Large B-Cell Lymphoma,0.95,5,49,3,0.55,False,False,,,No comparison,Relapsed/Refractory Diffuse Large B-Cell Lymphoma
377121,Single Nucleotide Polymorphisms In Patients With Endothelial Damage After Pediatric Allogeneic Hematopoietic Stem Cell Transplantation,Stem cell transplantation - Clinical,,True,Pediatric Endothelial Damage,0.95,3,28,0,0.15,False,False,,,No comparison,Pediatric Endothelial Damage
229667,The biological mechanisms of metformin effects on aging-associated inflammation in obesity,Immuneregulation-Innate Immune Responses,,True,,0.95,0,0,0,0.0,False,False,,,No comparison,
213291,Minimally Invasive and Endoscopic Therapies for Benign Prostatic Hyperplasia: Head-to-Head Comparison of Short-Term Outcomes by Network Meta-Analysis,MP01: Benign Prostatic Hyperplasia: Surgical Therapy & New Technology I,Benign Prostatic Hyperplasia,True,Benign Prostatic Hyperplasia,0.95,3,28,0,0.15,False,False,,,No comparison,Benign Prostatic Hyperplasia
327983,Pharmacodynamic Biomarkers of Mosunetuzumab Efficacy and Safety in Patients with Relapsed/Refractory Non-Hodgkin Lymphoma: Results from a Phase I/II Study,Lymphomas: Translational-Non-Genetic: Poster II,Relapsed/Refractory Non-Hodgkin Lymphoma,True,Relapsed/Refractory Non-Hodgkin Lymphoma,0.95,3,40,3,0.45,False,False,,,No comparison,Relapsed/Refractory Non-Hodgkin Lymphoma
180529,Treatment Regimens and Clinical Outcomes Among Follicular Lymphoma Patients Treated with Third-Line Therapy in the United States: A Real-World EHR Study,"Mantle Cell, Follicular, and Other Indolent B Cell Lymphomas: Clinical and Epidemiological: Poster I",Third-Line Follicular Lymphoma,True,Third-Line Follicular Lymphoma,0.95,3,30,1,0.25,False,False,,,No comparison,Third-Line Follicular Lymphoma
311607,"UTI Biofilms, Amyloid, and Lupus Flares",Bacterial Autoimmune Sequellae: Common and Newly Recognized Clinical Syndromes,,True,Urinary Tract Infection;;Amyloidosis;;Lupus Flare,0.95,4,49,0,0.2,False,False,,,No comparison,Urinary Tract Infection;;Amyloidosis;;Lupus Flare
377144,A Chemotherapy-Free Combination Of Ponatinib And Blinatumomab For Patients With Newly Diagnosed Philadelphia Chromosome-Positive Acute Lymphoblastic Leukemia: Subgroup Analysis From A Phase Ii Study,Clinical updates in ALL,Newly Diagnosed Ph-Positive Acute Lymphoblastic Leukemia,True,Newly Diagnosed Ph Chromosome-Positive Acute Lymphoblastic Leukemia,0.95,7,67,4,0.75,False,False,,,No comparison,Newly Diagnosed Ph Chromosome-Positive Acute Lymphoblastic Leukemia
327998,"Immune Signature of Pembrolizumab Plus Gemcitabine, Vinorelbine, and Liposomal Doxorubicin As Second-Line Therapy for Relapsed or Refractory Classical Hodgkin Lymphoma",Lymphomas: Translational-Non-Genetic: Poster III,Second-Line Relapsed or Refractory Classical Hodgkin Lymphoma,True,Second-Line Relapsed/Refractory Classical Hodgkin Lymphoma,0.95,5,58,3,0.55,False,False,,,No comparison,Second-Line Relapsed/Refractory Classical Hodgkin Lymphoma
409919,Audience Q&A,What's Complement Got to Do with It? ANCA Vasculitis and the Complement System,ANCA Vasculitis,True,ANCA Vasculitis,0.95,2,15,0,0.1,True,False,,,No comparison,ANCA Vasculitis
147776,"Discovery Of Hbw-3-20, The First Reversible Inhibitor Of Bruton'S Tyrosine Kinase (Btk) With High Brain Exposure",Aggressive Non-Hodgkin Lymphoma - Clinical,Aggressive Non-Hodgkin Lymphoma,True,Aggressive Non-Hodgkin Lymphoma,0.95,3,31,1,0.25,False,False,,,No comparison,Aggressive Non-Hodgkin Lymphoma
328003,Immune Profiling of Double and Triple Hit High Grade B Cell Lymphoma Patients Treated with DA-EPOCH Reveals Activation of T Cells and Reduced T Cell Exhaustion,Lymphomas: Translational-Non-Genetic: Poster III,High Grade B Cell Lymphoma,True,High Grade B Cell Lymphoma,0.95,5,26,2,0.45,False,False,,,No comparison,High Grade B Cell Lymphoma
262464,Potentiating Anti-Cd20 Monoclonal Antibody Therapy By Targeting Complement C3 Activation Fragments Covalently Deposited On Lymphoma Cells,Lymphoma Biology & Translational Research,Lymphoma ,True,Lymphoma,0.95,1,8,1,0.15,False,False,,,No comparison,Lymphoma
213317,How does the type of urinary diversion affect health related quality of life (HRQOL) in the course of four years after radical cystectomy? - A propensity score-matched analysis,MP03: Bladder Cancer: Invasive I,Invasive Bladder Cancer,True,Invasive Bladder Cancer,0.95,3,23,1,0.25,False,False,,,No comparison,Invasive Bladder Cancer
147782,Investigation Of Preterm Intraventricular Hemorrhage-Induced Inflammatory Response And Microrna Levels In Human Choroid Plexus Epithelial Cells,Bleeding Disorders (Congenital And Acquired),Congenital Bleeding Disorder;;Acquired Bleeding Disorder,True,Intraventricular Hemorrhage;;Bleeding Disorder;;Congenital Bleeding Disorder;;Acquired Bleeding Disorder,0.95,7,104,1,0.45,False,False,,,No comparison,Intraventricular Hemorrhage;;Bleeding Disorder;;Congenital Bleeding Disorder;;Acquired Bleeding Disorder
147785,"Haemophilia B Leyden, An Age-Related Mechanism For An Increase Of Factor Ix: Case Report And Literature Review",Bleeding Disorders (Congenital And Acquired),Haemophilia B Leyden,True,Haemophilia B Leyden;;Congenital Bleeding Disorder;;Acquired Bleeding Disorder,0.95,7,78,1,0.45,False,False,,,No comparison,Haemophilia B Leyden;;Congenital Bleeding Disorder;;Acquired Bleeding Disorder
328014,Leveraging Pre-Clinical Animal Model of CTCL to Explore Therapeutic Potential of a Novel STAT3 Degrader,Lymphomas: Translational-Non-Genetic: Poster I,Lymphoma,True,Cutaneous T-Cell Lymphoma,0.95,3,25,1,0.25,False,False,,,No comparison,Cutaneous T-Cell Lymphoma
328016,A Novel Cryopreservation and Biobanking Strategy to Study Lymphoid Tissue Stromal Cells in Lymphoproliferative Disorders,Lymphomas: Translational-Non-Genetic: Poster I,Lymphoproliferative Disorder,True,Lymphoproliferative Disorder,0.95,2,28,1,0.2,False,False,,,No comparison,Lymphoproliferative Disorder
213341,Trends in holmium laser enucleation of the prostate for treatment of benign prostatic hyperplasia,MP04: Benign Prostatic Hyperplasia: Surgical Therapy & New Technology II,Benign Prostatic Hyperplasia,True,Benign Prostatic Hyperplasia,0.95,3,28,0,0.15,False,False,,,No comparison,Benign Prostatic Hyperplasia
213344,En-Bloc enucleation technique with early apical release and urinary sphincter preservation using Pulse modulation (Virtual Basket) vs En-Bloc HoLEP,MP04: Benign Prostatic Hyperplasia: Surgical Therapy & New Technology II,Benign Prostatic Hyperplasia,True,Benign Prostatic Hyperplasia,0.95,3,28,0,0.15,False,False,,,No comparison,Benign Prostatic Hyperplasia
295266,How to incorporate digital medicine in survivorship care after breast cancer,How to incorporate digital medicine in survivorship care after breast cancer,Breast Cancer,True,Breast Cancer,0.95,2,13,1,0.2,False,False,,,No comparison,Breast Cancer
213348,Thulium YAG vs Thulium Fiber Laser Enucleation of the Prostate (ThuLEP vs TFLEP): a Multi-institution Trial to Compare Intra and Early Postoperative Outcomes.,MP04: Benign Prostatic Hyperplasia: Surgical Therapy & New Technology II,Benign Prostatic Hyperplasia,True,Benign Prostatic Hyperplasia,0.95,3,28,0,0.15,False,False,,,No comparison,Benign Prostatic Hyperplasia
377189,Changings In Genetic Definition And Management Of Acquired Aplastic Anemia: A Single Center Experience,Bone marrow failure syndromes incl. PNH - Clinical,Acquired Aplastic Anemia,True,Acquired Aplastic Anemia,0.95,3,24,0,0.15,False,False,,,No comparison,Acquired Aplastic Anemia
311657,Challenges in Psoriatic Disease: When Skin and Joint Symptoms Are Divergent,Challenges in Psoriatic Disease: Divergent Skin and Joints,Psoriatic Disease,True,Psoriatic Disease,0.95,2,17,1,0.2,False,False,,,No comparison,Psoriatic Disease
377194,Arginine Deprivation Induces Acquisition Of A Senescent Phenotype And Favors Genomic Instability In Multiple Myeloma Plasma Cells,Myeloma and other monoclonal gammopathies - Biology & Translational Research,Multiple Myeloma,True,Multiple Myeloma,0.95,2,16,1,0.2,False,False,,,No comparison,Multiple Myeloma
409966,Controversies in the Management of Dyslipidemia in Children with CKD,Dyslipidemia in Pediatric CKD: Risk for Stiff Vessels?,Childhood Dyslipidemia,True,Dyslipidemia;;Childhood Chronic Kidney Disease,0.95,4,46,2,0.4,False,False,,,No comparison,Dyslipidemia;;Childhood Chronic Kidney Disease
393583,"Comparative Efficacy Of Systemic Sequential Regorafenib After Sorafenib Or Lenvatinib Treatment Failure For Advanced Hepatocellular Carcinoma: A Retrospective, Multi-Center, Real-World Study",Hepatocellular Carcinoma (Hcc),Advanced Hepatocellular Carcinoma,True,Advanced Hepatocellular Carcinoma,0.95,3,33,2,0.35,False,False,,,No comparison,Advanced Hepatocellular Carcinoma
262514,Clinical Significance Of Routine High-Resolution Strucural Variant Profiling In Myelodysplastic Syndromes,Myelodysplastic syndromes - Clinical,Myelodysplastic Syndrome,True,Myelodysplastic Syndrome,0.95,2,24,1,0.2,False,False,,,No comparison,Myelodysplastic Syndrome
262522,Runx1 Variants With High Variant Allele Frequency In Myeloid Neoplasms. Germline Or Not?,Myelodysplastic syndromes - Clinical,Myeloid Neoplasm,True,RUNX1-Altered Myeloid Neoplasm,0.95,3,30,0,0.15,False,False,,,No comparison,RUNX1-Altered Myeloid Neoplasm
164220,Panel Discussion,Society for Pediatric Urology (SPU),,True,,0.95,0,0,0,0.0,False,False,,,No comparison,
409981,Power of the US National Institute of Diabetes and Digestive and Kidney Diseases (NIDDK) Repositories,Power of Large Biorepositories in Diabetic Kidney Disease,Diabetic Kidney Disease,True,Diabetic Kidney Disease,0.95,3,23,1,0.25,False,False,,,No comparison,Diabetic Kidney Disease
147837,Influence Of Inflammatory Cytokines On S100A Proteins Expression In Cll Patients,Chronic Lymphocytic Leukemia And Related Disorders - Biology & Translational Research,Chronic Lymphocytic Leukemia,True,Chronic Lymphocytic Leukemia,0.95,3,28,2,0.35,False,False,,,No comparison,Chronic Lymphocytic Leukemia
