abstract_id,abstract_title,session_title,ground_truth,approach_1_success,approach_1_indication,approach_1_confidence,approach_1_word_count,approach_1_length,approach_1_clinical_terms,approach_1_complexity,approach_1_has_abbreviations,approach_1_has_parentheses,approach_1_error,inter_model_avg_similarity,inter_model_consensus,similarity_o3_vs_Gemini-2.5-pro,approach_1_indication_response
148309,Jak2V617F Allele Burden: An Independent Predictor Of Overt Fibrosis In Primary Myelofibrosis,Myeloproliferative Neoplasms - Clinical,Primary Myelofibrosis,True,Overt Primary Myelofibrosis,0.95,3,27,0,0.15,False,False,,0.617647059,Moderate,0.617647059,Overt Primary Myelofibrosis
394135,Integrated Palliative Care For Patients Referred For Chimeric Antigen Receptor T-Cell (Car-T) Therapy: A Service Evaluation,Palliative Care,,True,,1.0,0,0,0,0.0,False,False,,0.0,Low,0.0,
312224,Alarcon's NETting Neutrophils,Knowledge Bowl Preliminary Round,,True,,0.0,0,0,0,0.0,False,False,,0.0,Low,0.0,
164756,High-Dose Rifampin-containing Regimens for the Treatment of TB Meningitis,Updates in Mycobacteria,Tuberculous Meningitis,True,TB Meningitis,1.0,2,13,0,0.1,True,False,,0.742857143,High,0.742857143,TB Meningitis
344966,Development of an antibody-drug conjugate panel targeting high grade serous ovarian cancer,New Drug Targets,High Grade Serous Ovarian Cancer,True,High Grade Serous Ovarian Cancer,1.0,5,32,2,0.45,False,False,,1.0,High,1.0,High Grade Serous Ovarian Cancer
344993,Sex differences in the innate immune response to lung cancer,Innate Immunity to Tumors,Lung Cancer,True,Lung Cancer,0.98,2,11,1,0.2,False,False,,1.0,High,1.0,Lung Cancer
377741,Unmanipulated Peripheral Haploidentical Haematopoietic Stem Cell Transplant Is An Effective Consolidative Strategy For High-Risk Acute Myeloid Leukaemia And Myelodysplastic Syndrome,Stem cell transplantation - Clinical,High-Risk Acute Myeloid Leukaemia;;High-Risk Myelodysplastic Syndrome,True,High-Risk Acute Myeloid Leukaemia;;High-Risk Myelodysplastic Syndrome,0.98,6,69,2,0.5,False,False,,1.0,High,1.0,High-Risk Acute Myeloid Leukaemia;;High-Risk Myelodysplastic Syndrome
263060,Burkitt Lymphoma International Prognostic Index (Bl-Ipi): Is It Efficient Enough In Adult Burkitt Lymphoma Patients?,Aggressive Non-Hodgkin lymphoma - Clinical,Adult Burkitt Lymphoma,True,Adult Burkitt Lymphoma,0.98,3,22,1,0.25,False,False,,1.0,High,1.0,Adult Burkitt Lymphoma
295814,Stepping into the emerging needs in metastatic breast cancer,Gilead and Kite Oncology - Break Expectations: Novel approaches in triple-negative and HR+/HER2- metastatic breast cancer,Metastatic Breast Cancer,True,"Metastatic Triple-Negative Breast Cancer;; Metastatic HR-Positive, HER2-Negative Breast Cancer",0.98,9,94,3,0.75,True,False,,0.417391304,Moderate,0.417391304,"Metastatic Triple-Negative Breast Cancer;; Metastatic HR-Positive, HER2-Negative Breast Cancer"
181112,Comparison of Clinical and Thrombotic Outcomes in Sars-Cov-2- Pneumonia Versus Other Viral Pneumonia in an Urban Academic Medical Center,Outcomes Research-Non-Malignant Conditions: Poster I,Sars-Cov-2- Pneumonia,True,Sars-Cov-2- Pneumonia;;Viral Pneumonia,0.98,3,38,0,0.15,False,False,,0.714285714,High,0.714285714,Sars-Cov-2- Pneumonia;;Viral Pneumonia
181110,Sleep Characterization of Adolescent and Young Adult Patients with Sickle Cell Disease Using the Pittsburgh Sleep Quality Index,Outcomes Research-Non-Malignant Conditions: Poster I,Adolescent Young Adult Sickle Cell Disease,True,Adolescent Sickle Cell Disease;;Young Adult Sickle Cell Disease,0.98,8,63,1,0.5,False,False,,1.0,High,1.0,Adolescent Sickle Cell Disease;;Young Adult Sickle Cell Disease
263044,No Impact Of Statin Use On Response And Survival Rates In Newly Diagnosed Dlbcl Patients Treated With R-Da-Epoch,Aggressive Non-Hodgkin lymphoma - Clinical,Newly Diagnosed Diffuse Large B-Cell Lymphoma,True,Newly Diagnosed Diffuse Large B-Cell Lymphoma,0.98,6,45,2,0.5,False,False,,1.0,High,1.0,Newly Diagnosed Diffuse Large B-Cell Lymphoma
164735,Reduction in Bloodborne Pathogen Splash Exposures After Implementation of Universal Masking and Eye Protection for COVID-19,The Interplay Between COVID and other Infections,,True,Bloodborne Pathogen Exposure;; COVID-19,0.85,4,39,0,0.2,True,False,,0.777777778,High,0.777777778,Bloodborne Pathogen Exposure;; COVID-19
181114,Venous Thromboembolism Post-COVID-19 Among Individuals with Sickle Cell Disease,Outcomes Research-Non-Malignant Conditions: Poster I,Sickle Cell Disease;;Venous Thromboembolism,True,Post-COVID-19 Venous Thromboembolism with Sickle Cell Disease,0.98,7,61,1,0.45,True,False,,0.966666667,High,0.966666667,Post-COVID-19 Venous Thromboembolism with Sickle Cell Disease
263082,Zanubrutinib In Combination With Lenalidomide And Rituximab Versus R-Minichop In Unfit Or Frail Patients With Newly Diagnosed Diffuse Large B-Cell Lymphoma Aged Over Or Equal To 70 Years,Aggressive Non-Hodgkin lymphoma - Clinical,Elderly Newly Diagnosed Diffuse Large B-Cell Lymphoma,True,Newly Diagnosed Elderly Unfit or Frail Diffuse Large B-Cell Lymphoma,0.98,10,68,2,0.7,False,False,,0.857142857,High,0.857142857,Newly Diagnosed Elderly Unfit or Frail Diffuse Large B-Cell Lymphoma
377743,Inotuzumab Ozogamicin Treatment In Adult Patients With Relapsed Or Refractory Philadelphia Chromosome-Negative Cd22-Positive B-Cell Precursor Acute Lymphoblastic Leukemia: A Real-Life French Study,Acute lymphoblastic leukemia - Clinical,Adult Relapsed Or Refractory Ph-Negative Cd22-Positive B-Cell Precursor Acute Lymphoblastic Leukemia,True,Adult Relapsed or Refractory Ph Chromosome-Negative Cd22-Positive B-Cell Precursor Acute Lymphoblastic Leukemia,1.0,12,111,6,1.0,False,False,,0.544117647,Moderate,0.544117647,Adult Relapsed or Refractory Ph Chromosome-Negative Cd22-Positive B-Cell Precursor Acute Lymphoblastic Leukemia
394195,Diagnostic Performance Of Blood-Based Dna Methylation Assay Using Epigenetic-Specific Peptide Nucleic Acid In Pancreatic Adenocarcinoma,Pancreatic Cancer,Pancreatic Adenocarcinoma,True,Pancreatic Adenocarcinoma,1.0,2,25,1,0.2,False,False,,1.0,High,1.0,Pancreatic Adenocarcinoma
328644,Validation of a Novel Algorithm with a High Specificity in Ruling out MDS,Myelodysplastic Syndromes - Clinical and Epidemiological: Poster III,Myelodysplastic Syndrome,True,Myelodysplastic Syndromes,0.98,2,25,1,0.2,False,False,,1.0,High,1.0,Myelodysplastic Syndromes
148407,Gbt021601 Improves The Pathophysiology Of Sickle Cell Disease In A Murine Model,Sickle Cell Disease,Sickle Cell Disease,True,Sickle Cell Disease,1.0,3,19,1,0.25,False,False,,1.0,High,1.0,Sickle Cell Disease
345045,Targeting CD73-adenosine axis for the treatment of multiple myeloma,Novel Antitumor Agents 1,Multiple Myeloma,True,Multiple Myeloma,1.0,2,16,1,0.2,False,False,,1.0,High,1.0,Multiple Myeloma
394187,Clinical And Molecular Features Of Young Onset Pancreatic Adenocarcinoma,Pancreatic Cancer,Young Onset Pancreatic Adenocarcinoma,True,Young Onset Pancreatic Adenocarcinoma,1.0,4,37,1,0.3,False,False,,1.0,High,1.0,Young Onset Pancreatic Adenocarcinoma
345049,Serological responses to tumor-associated adducts in pancreatic cancer,Adaptive Immunity to Tumors,Pancreatic Cancer,True,Pancreatic Cancer,0.98,2,17,1,0.2,False,False,,1.0,High,1.0,Pancreatic Cancer
213966,Characteristics of Systemic Testosterone Therapy for Female Hypoactive Sexual Desire Disorder - A Claims Database Analysis,"MP35: Sexual Function/Dysfunction: Medical, Hormonal & Non-surgical Therapy I",Hypoactive Sexual Desire Disorder,True,Female Hypoactive Sexual Desire Disorder,0.98,5,40,1,0.35,False,False,,1.0,High,1.0,Female Hypoactive Sexual Desire Disorder
230358,Assessment of neurocognitive functions using ACE-III scale in patients with high-grade glioma receiving adjuvant chemoradiation.,Central Nervous System Tumors,High-Grade Glioma,True,High Grade Glioma,0.98,3,17,1,0.25,False,False,,1.0,High,1.0,High Grade Glioma
345008,POLE-specific variant classification strategy is critical for identifying patients who may benefit from immunotherapy,Targeting Replication Stress and the Immune Microenvironment,,True,POLE-Mutated Solid Tumor,0.85,3,24,1,0.25,True,False,,0.0,Low,0.0,POLE-Mutated Solid Tumor
181176,Identification of Small Molecules That Induce Therapeutic Levels of Fetal Hemoglobin for Treatment of Sickle Cell Disease By Pairing Machine Learning with High-Resolution Single Cell RNA Sequencing Maps of Adult and Fetal Human Erythropoiesis,"Hemoglobinopathies, Excluding Thalassemia: Basic and Translational: Poster II",Sickle Cell Disease,True,Sickle Cell Disease,0.95,3,19,1,0.25,False,False,,1.0,High,1.0,Sickle Cell Disease
230361,The effects of vascular endothelial cells on regulating post-irradiation microglia phenotype in irradiation-induced brain injury.,Central Nervous System Tumors,Brain Injury,True,Irradiation-Induced Brain Injury,0.98,3,32,0,0.15,False,False,,0.967741935,High,0.967741935,Irradiation-Induced Brain Injury
295865,Real-world monitoring of circulating tumor DNA reliably predicts cancer recurrence in patients with resected stages I-III colorectal cancer,"Mini Oral session: GI, lower digestive",Resected Stage I-III Colorectal Cancer,True,Resected Stage 1-3 Colorectal Cancer,0.98,5,36,2,0.45,False,False,,1.0,High,1.0,Resected Stage 1-3 Colorectal Cancer
230348,"Compliance, adverse events and quality of life of patients in a phase 3 study comparing temozolomide with PCV as adjuvant chemotherapy in grade 2 and 3 glioma.",Central Nervous System Tumors,Grade 2 Grade 3 Central Nervous System Tumor,True,Grade II Glioma;;Grade III Glioma,0.98,5,33,1,0.35,True,False,,1.0,High,1.0,Grade II Glioma;;Grade III Glioma
148434,Minimal Residual Disease Monitoring And Preemptive Immunotherapies For Frequent 11Q23 Rearranged Acute Leukemia After Allogeneic Hematopoietic Stem Cell Transplantation,Stem Cell Transplantation - Clinical,11Q23 Rearranged Acute Leukemia,True,MRD-Positive 11q23-Rearranged Acute Leukemia Post-Allogeneic Hematopoietic Stem Cell Transplantation,0.98,9,100,3,0.75,True,False,,0.901098901,High,0.901098901,MRD-Positive 11q23-Rearranged Acute Leukemia Post-Allogeneic Hematopoietic Stem Cell Transplantation
312263,Biomarker-Based Stratification in Osteoarthritis Patients and in Those at Risk: Advances in the Field,Moving on Up: Changing How We Define Early Knee OA and Get People Moving,Osteoarthritis ,True,Osteoarthritis;;At Risk for Osteoarthritis,0.95,4,42,0,0.2,False,False,,0.948717949,High,0.948717949,Osteoarthritis;;At Risk for Osteoarthritis
213982,The effect of renal transplantation on erectile functions in patients with end-stage renal disease.,MP36: Renal Transplantation & Vascular Surgery,End-Stage Renal Disease,True,End Stage Renal Disease,0.99,4,23,2,0.4,False,False,,1.0,High,1.0,End Stage Renal Disease
377819,Characterisation Of Quality Of Life-Linked Patient-Reported Outcomes Through A Digital And Continuous Remote Monitoring Ecosystem In Sickle Cell Disease.,Sickle cell disease,Sickle Cell Disease,True,Sickle Cell Disease,1.0,3,19,1,0.25,False,False,,1.0,High,1.0,Sickle Cell Disease
213989,Pilot Trial for PIVoT: Prevention of recurrent urinary tract Infection using Vaginal Testosterone,MP37: Infections/Inflammation/Cystic Disease of the Genitourinary Tract: Prostate & Genitalia,Recurrent Urinary Tract Infection,True,Recurrent Urinary Tract Infection,0.99,4,33,0,0.2,False,False,,1.0,High,1.0,Recurrent Urinary Tract Infection
328676,The Risk of Cerebrovascular Accident in Patients with Myelodysplastic Syndrome in the United States: A Nationwide Population-Based Study,Myelodysplastic Syndromes - Clinical and Epidemiological: Poster I,Myelodysplastic Syndrome,True,Myelodysplastic Syndrome,0.98,2,24,1,0.2,False,False,,0.631578947,Moderate,0.631578947,Myelodysplastic Syndrome
181218,Time Since Last Anti-CD20 Treatment Is a Major Determinant of Sars-Cov-2 Vaccine Response in a Large Cohort of Patients with B-Cell Lymphoma,Lymphocytes and Acquired or Congenital Immunodeficiency Disorders: Poster II,B-Cell Lymphoma,True,B-Cell Lymphoma,0.98,2,15,1,0.2,False,False,,0.612244898,Moderate,0.612244898,B-Cell Lymphoma
263163,Clinical Characteristics And Risk Factors Of Anemia In Patients With Systemic Sclerosis From The Pkuph-Ssc Cohort,"Enzymopathies, membranopathies and other anemias",Systemic Sclerosis,True,Anemia In Systemic Sclerosis,0.98,4,28,0,0.2,False,False,,1.0,High,1.0,Anemia In Systemic Sclerosis
213985,Robotic Bilateral Nephrectomy for Large Kidneys with Adult Polycystic Kidney Disease with Da Vinci Xi and Da Vinci SP,MP36: Renal Transplantation & Vascular Surgery,Adult Polycystic Kidney Disease,True,Adult Polycystic Kidney Disease with Large Kidneys,0.98,7,50,1,0.45,False,False,,1.0,High,1.0,Adult Polycystic Kidney Disease with Large Kidneys
181215,Safety of Emapalumab in Pediatric Patients with Primary Hemophagocytic Lymphohistiocytosis (HLH): Relationship to Treatment Exposure,"Granulocytes, Monocytes, and Macrophages: Poster II",Pediatric Primary Hemophagocytic Lymphohistiocytosis,True,Pediatric Primary Hemophagocytic Lymphohistiocytosis (HLH),0.98,5,58,0,0.25,True,True,,0.962962963,High,0.962962963,Pediatric Primary Hemophagocytic Lymphohistiocytosis (HLH)
214013,"Vascular, Neurologic and Hormonal Abnormalities in Men with Persistent Sexual Dysfunction after Discontinuation of Finasteride",MP38: Sexual Function/Dysfunction: Basic Research & Pathophysiology,Sexual Dysfunction,True,Persistent Sexual Dysfunction,0.98,3,29,0,0.15,False,False,,1.0,High,1.0,Persistent Sexual Dysfunction
295910,Discussion led by Chair,How can we use ctDNA for early detection of cancer?,Cancer,True,Cancer,0.85,1,6,1,0.15,False,False,,1.0,High,1.0,Cancer
295920,Systemic therapeutic options,Oligometastatic disease and oligoprogression in breast cancer,Oligometastatic Disease;;Breast Cancer,True,Oligometastatic Breast Cancer;; Oligoprogressive Breast Cancer,0.98,6,62,1,0.4,False,False,,1.0,High,1.0,Oligometastatic Breast Cancer;; Oligoprogressive Breast Cancer
410619,A Rare Case of Zonisamide-Induced Distal Renal Tubular Acidosis (RTA),"Fluid, Electrolytes, and Acid-Base Disorders",Distal Renal Tubular Acidosis,True,Zonisamide-Induced Distal Renal Tubular Acidosis (RTA),0.99,6,54,0,0.3,True,True,,0.716049383,High,0.716049383,Zonisamide-Induced Distal Renal Tubular Acidosis (RTA)
263162,The Value Of Anemia For Organ Damage Evaluation In Systemic Sclerosis Patients:A Multi-Center Retrospective Study,"Enzymopathies, membranopathies and other anemias",Systemic Sclerosis,True,Systemic Sclerosis With Anemia,0.98,4,30,0,0.2,False,False,,0.75,High,0.75,Systemic Sclerosis With Anemia
410621,Trimethoprim-Sulfamethoxazole-Associated Severe Hyponatremia,"Fluid, Electrolytes, and Acid-Base Disorders",Severe Hyponatremia,True,Trimethoprim-Sulfamethoxazole-Associated Severe Hyponatremia,0.98,3,60,1,0.25,False,False,,0.481012658,Moderate,0.481012658,Trimethoprim-Sulfamethoxazole-Associated Severe Hyponatremia
181219,Chronically Elevated Interleukin-6 Disturbs the Coagulation Cascade in Mice,Lymphocytes and Acquired or Congenital Immunodeficiency Disorders: Poster II,Acquired Immunodeficiency Disorder;;Congenital Immunodeficiency Disorder,True,Acquired Immunodeficiency Disorder;;Congenital Immunodeficiency Disorders,0.9,5,73,1,0.35,False,False,,0.993006993,High,0.993006993,Acquired Immunodeficiency Disorder;;Congenital Immunodeficiency Disorders
312364,Balancing Risks and Benefits of Adding Immunosuppression to Steroids in PMR,Polymyalgia Rheumatica: New Tricks for an Old Disease,Polymyalgia Rheumatica,True,Polymyalgia Rheumatica,1.0,2,22,0,0.1,False,False,,1.0,High,1.0,Polymyalgia Rheumatica
312341,"Red but White, Itchy but Painful, Controlled yet Uncontrolled",Pediatric Thieves Market Poster,,True,,0.0,0,0,0,0.0,False,False,,0.0,Low,0.0,
312328,A Perplexing Situation,Pediatric Thieves Market Poster,,True,,0.1,0,0,0,0.0,False,False,,0.0,Low,0.0,
394242,Young Adult Lung Cancer Demands More Attention In A Low-Resource Area: Bangladesh Perspective,Policy And Preventive Strategies,Young Adult Lung Cancer,True,Young Adult Lung Cancer,1.0,4,23,1,0.3,False,False,,1.0,High,1.0,Young Adult Lung Cancer
181258,"Exposure-Response Relationship between Von Willebrand Factor (VWF) Activity and Bleeding Events Following Prophylaxis with Recombinant VWF (rVWF, vonicog alfa) in Patients with Severe Von Willebrand Disease (VWD)",Disorders of Coagulation or Fibrinolysis: Clinical and Epidemiological: Poster II,Severe Von Willebrand Disease,True,Severe Von Willebrand Disease,0.99,4,29,2,0.4,False,False,,1.0,High,1.0,Severe Von Willebrand Disease
328700,Metabolic Abnormalities Associated with T-Cell Exhaustion in CLL Eu-TCL1 Murine Model,Chronic Lymphocytic Leukemias: Basic and Translational: Poster II,Chronic Lymphocytic Leukemia,True,Chronic Lymphocytic Leukemia,0.98,3,28,2,0.35,False,False,,1.0,High,1.0,Chronic Lymphocytic Leukemia
328712,High-Throughput Proteomics Identifies THEMIS2 As Biomarker of Inferior Treatment-Free Survival in Chronic Lymphocytic Leukemia,Chronic Lymphocytic Leukemias: Basic and Translational: Poster III,Chronic Lymphocytic Leukemia,True,Chronic Lymphocytic Leukemia,0.98,3,28,2,0.35,False,False,,1.0,High,1.0,Chronic Lymphocytic Leukemia
345103,Single-cell analysis of immune and stroma cell remodeling in renal cell carcinoma primary tumors and bone metastatic lesions,Cancer-associated Inflammation and Microbiome,Renal Cell Carcinoma,True,Metastatic Renal Cell Carcinoma,0.98,4,31,1,0.3,False,False,,1.0,High,1.0,Metastatic Renal Cell Carcinoma
148508,Possible Correlation Of Mixed Chimerism With Post-Transplant Outcome In Patients With B Thalassemia:Risk Of Graft Failure,Thalassemias,B Thalassemia,True,B Thalassemia with Mixed Chimerism,0.9,5,34,0,0.25,False,False,,0.957746479,High,0.957746479,B Thalassemia with Mixed Chimerism
263205,First-Line Treatment In Advanced Stage Folicular Lymphoma: A Single-Center Experience With R-Chop Vs Bendamustine-Rituximab.,Indolent and mantle-cell non-Hodgkin lymphoma - Clinical,First-Line Advanced Stage Folicular Lymphoma,True,First-Line Advanced Stage Follicular Lymphoma,0.98,5,45,3,0.55,False,False,,1.0,High,1.0,First-Line Advanced Stage Follicular Lymphoma
377875,Alloantibodies In Von Willebrand Disease: About 6 Cases In Southern Tunisia,Bleeding disorders (congenital and acquired),Von Willebrand Disease,True,Von Willebrand Disease With Alloantibodies,0.95,5,42,1,0.35,False,False,,0.511627907,Moderate,0.511627907,Von Willebrand Disease With Alloantibodies
394296,Impact Of Intensified Androgen Deprivation Therapy (Adti) In The Metastatic Castration-Sensitive Prostate Cancer (Mcspc) Setting On Metastatic Castration-Resistant Prostate Cancer (Mcrpc) Disease Characteristics And Survival Outcomes,Prostate Cancer,Metastatic Castration-Sensitive Prostate Cancer,True,Metastatic Castration-Sensitive Prostate Cancer;; Metastatic Castration-Resistant Prostate Cancer,0.98,8,97,2,0.6,False,False,,1.0,High,1.0,Metastatic Castration-Sensitive Prostate Cancer;; Metastatic Castration-Resistant Prostate Cancer
295985,Welcome and Introduction,Novartis - Evidence-Based Practice in HR+/HER2− Advanced Breast Cancer: Illuminating the Treatment Path for Patients,HR-Positive HER2 Advanced Breast Cancer,True,Advanced HR+/HER2- Breast Cancer,0.98,4,32,2,0.4,True,False,,0.769230769,High,0.769230769,Advanced HR+/HER2- Breast Cancer
328738,The Outcomes of Covid-19 in Patients with CLL during the Omicron Sub-Variants Surge,Chronic Lymphocytic Leukemia: Clinical and Epidemiological: Poster II,Chronic Lymphocytic Leukemia,True,Chronic Lymphocytic Leukemia with Covid-19,0.9,5,42,2,0.45,False,False,,0.608695652,Moderate,0.608695652,Chronic Lymphocytic Leukemia with Covid-19
410659,External Validation of a Risk Prediction Tool in Determining Early Death Among Elderly Patients Initiated on Dialysis,Geriatric Nephrology,,True,Elderly Initiated On Dialysis,0.85,4,29,0,0.2,False,False,,1.0,High,1.0,Elderly Initiated On Dialysis
328806,Inhibition of Oxidative Phosphorylation and Glycolysis Reduces Viability in Multiple Myeloma By Affecting mTOR-Mediated Protein Synthesis,Multiple Myeloma and Plasma Cell Dyscrasias: Basic and Translational: Poster II,Multiple Myeloma,True,Multiple Myeloma,0.98,2,16,1,0.2,False,False,,1.0,High,1.0,Multiple Myeloma
345167,Integrin-mediated lipolysis by pancreatic cancer-derived extracellular vesicles in cancer-associated cachexia,Cancer Cachexia,Cancer-Associated Cachexia,True,Pancreatic Cancer-Associated Cachexia,0.98,3,37,1,0.25,False,False,,1.0,High,1.0,Pancreatic Cancer-Associated Cachexia
345147,Evaluation of a 293 gene oncology-focused exome sequencing panel for screening of ovarian cancer patients for BRCA mutations as a prerequisite for autologous cellular immunotherapy manufacturing,Innovative Approaches for Tumor Profiling and Data Analysis 1,Ovarian Cancer,True,BRCA-Mutated Ovarian Cancer,1.0,3,27,1,0.25,True,False,,1.0,High,1.0,BRCA-Mutated Ovarian Cancer
263249,Tp53 Gene Mutation Diversity In Russian Patients With B-Cell Lymphomas,Lymphoma Biology & Translational Research,B-Cell Lymphoma,True,Tp53-Mutated B-Cell Lymphoma,0.98,3,28,1,0.25,False,False,,1.0,High,1.0,Tp53-Mutated B-Cell Lymphoma
263250,"Surgical Specimens Of Indolent And Aggressive B-Nhls Show Differences In Their Flow-Cytometry Profile Of Ploidy, Proliferating Fraction And Proportion Of Tumor-Associated Myeloid And T-Cell Subsets",Lymphoma Biology & Translational Research,Indolent Aggressive B-cell non-Hodgkin lymphoma,True,Indolent B-cell Non-Hodgkin Lymphoma;;Aggressive B-cell Non-Hodgkin Lymphoma,0.98,7,76,1,0.45,False,False,,1.0,High,1.0,Indolent B-cell Non-Hodgkin Lymphoma;;Aggressive B-cell Non-Hodgkin Lymphoma
148549,Evaluation Of Red Blood Cell Autoantibodies And Associated Thrombotic Risk In A Tertiary Care Centre In Spain,Transfusion Medicine,,True,Red Blood Cell Autoantibodies with Thrombotic Risk,0.95,7,50,0,0.35,False,False,,1.0,High,1.0,Red Blood Cell Autoantibodies with Thrombotic Risk
410696,Late-Onset Lupus Nephritis Presenting as Acute Decompensated Heart Failure,Glomerular Diseases,Late-Onset Lupus Nephritis,True,Late Onset Lupus Nephritis;;Acute Decompensated Heart Failure,0.98,7,61,1,0.45,False,False,,0.604651163,Moderate,0.604651163,Late Onset Lupus Nephritis;;Acute Decompensated Heart Failure
410708,Porphyria Cutanea Tarda and Systemic Lupus Erythematosus: An Unusual Association in a Patient with Nephritic Syndrome,Glomerular Diseases,Porphyria Cutanea Tarda;;Systemic Lupus Erythematosus;;Nephritic Syndrome,True,Porphyria Cutanea Tarda and Systemic Lupus Erythematosus with Nephritic Syndrome,0.98,10,80,1,0.6,False,False,,0.7,Moderate,0.7,Porphyria Cutanea Tarda and Systemic Lupus Erythematosus with Nephritic Syndrome
279637,Managing relapsed/refractory mantle cell lymphoma: a case study,Gilead and Kite Oncology: Chimeric antigen receptor T cells case studies: navigating patient management,Relapsed/Refractory Mantle Cell Lymphoma,True,Relapsed/Refractory Mantle Cell Lymphoma,0.98,4,40,3,0.5,False,False,,0.792079208,High,0.792079208,Relapsed/Refractory Mantle Cell Lymphoma
181344,Intensive Immunosupressive Therapy Combining with Eltrombopag for Adult Chinese Patients with Severe Aplastic Anemia,Bone Marrow Failure: Poster II,Adult Severe Aplastic Anemia,True,Adult Severe Aplastic Anemia,0.98,4,28,1,0.3,False,False,,1.0,High,1.0,Adult Severe Aplastic Anemia
263238,Protection Of Patients With Hematologic Malignancy From Severe Infection During Pandemia: Estonian Two Centres Experience,Infections in hematology (incl. supportive care/therapy),Hematologic Malignancy,True,Hematologic Malignancy;;Severe Infection,0.98,3,40,1,0.25,False,False,,0.543209877,Moderate,0.543209877,Hematologic Malignancy;;Severe Infection
377920,Atypical Chronic Myeloid Leukemia (Acml) And Autoimmune Disease: Report Of Two Cases.,Myeloproliferative neoplasms - Clinical,Atypical Chronic Myeloid Leukemia;;Autoimmune Disease,True,Atypical Chronic Myeloid Leukemia;;Autoimmune Disease,0.98,5,53,3,0.55,False,False,,0.95412844,High,0.95412844,Atypical Chronic Myeloid Leukemia;;Autoimmune Disease
410725,Intradialytic Amino Acids Improved Malnutrition Markers in ESRD with Complex Congenital Heart Disease on Peritoneal Dialysis,"Health Maintenance, Nutrition, and Metabolism",,True,Malnutrition;;End Stage Renal Disease;;Congenital Heart Disease,0.95,6,63,2,0.5,False,False,,0.880733945,High,0.880733945,Malnutrition;;End Stage Renal Disease;;Congenital Heart Disease
164938,Infectious Complications of CD19-targeted Chimeric Antigen Receptor-modified T (CAR-T)-cell Immunotherapy,ID Complications associated with Novel Cellular & Immunotherapies in Cancer,Cancer,True,CD19-positive Cancer,0.9,2,20,2,0.3,False,False,,0.279569892,Low,0.279569892,CD19-positive Cancer
148578,L-Asparaginase Associated Acute Pancreatitis In Children With Acute Lymphoblastic Leukemia,Acute Lymphoblastic Leukemia - Clinical,Childhood Acute Pancreatitis;;Acute Lymphoblastic Leukemia,True,Childhood Acute Lymphoblastic Leukemia;;Childhood Acute Pancreatitis,0.98,6,68,2,0.5,False,False,,0.567164179,Moderate,0.567164179,Childhood Acute Lymphoblastic Leukemia;;Childhood Acute Pancreatitis
312429,Wrap-Up,Review Course,,True,,0.0,0,0,0,0.0,False,False,,0.0,Low,0.0,
197778,Mitochondrial Interventions: Small Molecule and Gene Therapy,Mitochondrial Interventions: Small Molecule and Gene Therapy (Mitochondrial Interventions: Small Molecule and Gene Therapy),,True,,0.1,0,0,0,0.0,False,False,,0.0,Low,0.0,
345225,Sensitizing breast cancers to immune checkpoint inhibitors through CD27 agonism and vaccination against tumor-associated antigen,"Oncolytic Viruses, Anticancer Vaccines, and Other Immunomodulatory Therapies",Breast Cancer,True,Breast Cancer,0.98,2,13,1,0.2,False,False,,1.0,High,1.0,Breast Cancer
345226,Extracellular vesicles (EV) - mediators of therapeutic vaccination? In vivo and in vitro characterization of EVs generated after infection of human and murine cells with therapeutic poxviruses,"Oncolytic Viruses, Anticancer Vaccines, and Other Immunomodulatory Therapies",,True,,0.95,0,0,0,0.0,False,False,,0.0,Low,0.0,
263309,Crispr-Cas9 Knockout Screen Identifies Rna Modification Enzymes Essential For Cell Survival In Multiple Myeloma,Myeloma and other monoclonal gammopathies - Biology & Translational Research,Multiple Myeloma,True,Multiple Myeloma,0.98,2,16,1,0.2,False,False,,1.0,High,1.0,Multiple Myeloma
230538,Comparative oncology analysis using genomic profiling of canine cancers by tissue and liquid biopsy testing reveals actionable somatic alterations with orthologs in human cancers.,Developmental Therapeutics-Molecularly Targeted Agents and Tumor Biology,Cancer,True,Cancer,0.6,1,6,1,0.15,False,False,,1.0,High,1.0,Cancer
296059,"Cosmesis (CA), late effects (LE) and Patient reported outcome measures (PROM) in high risk breast cancer (BC) treated with hypo-fractionated radiotherapy (RT): real world outcome from a developing country.","Breast cancer, early stage",High Risk Breast Cancer ,True,Early Stage High-Risk Breast Cancer,0.98,5,35,3,0.55,False,False,,0.793103448,High,0.793103448,Early Stage High-Risk Breast Cancer
296081,Tucatinib plus trastuzumab in patients (Pts) with HER2-positive metastatic colorectal Cancer (mCRC): Patient-reported outcomes (PROs) from ph 2 study MOUNTAINEER,Colorectal cancer,HER2-Positive Metastatic Colorectal Cancer,True,Metastatic HER2-positive Colorectal Cancer,0.98,4,42,2,0.4,False,False,,1.0,High,1.0,Metastatic HER2-positive Colorectal Cancer
