abstract_id,session_title,abstract_title,ground_truth,expected_indication,litellm_gemini_indication_response,litellm_gemini_success,litellm_gemini_selected_source,litellm_gemini_confidence_score,litellm_gemini_reasoning,litellm_gemini_rules_retrieved,litellm_gemini_components_identified,litellm_gemini_quality_metrics_completeness,litellm_gemini_quality_metrics_rule_adherence,litellm_gemini_quality_metrics_clinical_accuracy,litellm_gemini_quality_metrics_formatting_compliance,litellm_gemini_llm_calls
296292,Hepatocellular carcinoma (HCC),Prognosis-related molecular subtypes and immune features associated with hepatocellular carcinoma,hepatocellular carcinoma,hepatocellular carcinoma,Hepatocellular Carcinoma,True,session_title,0.98,"The indication 'Hepatocellular carcinoma' was identified primarily from the session title. According to Rule 7 (Common Check points - Casing), the indication was formatted to Title Case, resulting in 'Hepatocellular Carcinoma'. The parenthetical abbreviation '(HCC)' was excluded in favor of the full disease name.","[{""category"": ""Common Check points"", ""subcategories"": [""Casing"", ""Abbreviation""], ""reason"": ""To determine the capitalization standards and handling of abbreviations for medical indications.""}]","[{""component"": ""Hepatocellular carcinoma"", ""type"": ""Disease Name"", ""normalized_form"": ""Hepatocellular Carcinoma"", ""rule_applied"": ""Rule 7 (Title Case)""}]",1.0,1.0,1.0,1.0,0
279909,Pediatric hematology: Immunodeficiency-related lymphoproliferative disorders,Classification of immunodeficiency-related lymphoproliferative disorders,immunodeficiency-related lymphoproliferative disorders,Immunodeficiency-Related Lymphoproliferative Disorder,Immunodeficiency-Related Lymphoproliferative Disorder,True,abstract_title,0.95,"The indication was extracted from the abstract title 'Classification of immunodeficiency-related lymphoproliferative disorders'. Based on the retrieved rules for 'Common Check points', the indication was converted to Title Case (Rule ID 7) and the plural term 'disorders' was singularized to 'Disorder' (Rule ID 8/10), resulting in the standardized form.","[{""category"": ""Common Check points"", ""subcategories"": [""Casing""], ""reason"": ""To determine capitalization standards (Title Case).""}, {""category"": ""Common Check points"", ""subcategories"": [""General""], ""reason"": ""To apply singularization rules to the disease term.""}]","[{""component"": ""Immunodeficiency-Related"", ""type"": ""Etiology/Modifier"", ""normalized_form"": ""Immunodeficiency-Related"", ""rule_applied"": ""Title Case""}, {""component"": ""Lymphoproliferative"", ""type"": ""Pathology"", ""normalized_form"": ""Lymphoproliferative"", ""rule_applied"": ""Title Case""}, {""component"": ""disorders"", ""type"": ""Disease Entity"", ""normalized_form"": ""Disorder"", ""rule_applied"": ""Singularization""}]",1.0,1.0,1.0,1.0,0
378207,Interactive Session: Chronic Lymphocytic Leukemia (CLL) and Beyond - Management of the Infection Burden,Interactive Panel Discussion: Challenging Cases Involving Infections Associated with CLL,CLL,Chronic Lymphocytic Leukemia,Chronic Lymphocytic Leukemia,True,session_title,0.98,"The session title explicitly identifies 'Chronic Lymphocytic Leukemia' (CLL) as the primary condition. The abstract further contextualizes the discussion around infections associated with this specific cancer. Per the retrieved rules, the indication is extracted in the singular form and formatted in Title Case.","[{""category"": ""Common Check points"", ""subcategories"": [""Casing""], ""reason"": ""To apply Title Case formatting to the extracted indication.""}, {""category"": ""Common Check points"", ""subcategories"": [""General""], ""reason"": ""To ensure the indication is in the singular form.""}]","[{""component"": ""Chronic Lymphocytic Leukemia"", ""type"": ""Disease Name"", ""normalized_form"": ""Chronic Lymphocytic Leukemia"", ""rule_applied"": ""Title Case""}, {""component"": ""CLL"", ""type"": ""Abbreviation"", ""normalized_form"": ""Chronic Lymphocytic Leukemia"", ""rule_applied"": ""Abbreviation Expansion""}]",1.0,1.0,1.0,1.0,0
394614,Supportive Care,"Mortality Within 30 Days After Last Dose Of Intravenous Systemic Anti-Cancer Therapy: Single-Center, One-Year, Retrospective Analysis",,,Cancer,True,"Mortality Within 30 Days After Last Dose Of Intravenous Systemic Anti-Cancer Therapy: Single-Center, One-Year, Retrospective Analysis",0.95,"The input text describes a study on mortality following 'Systemic Anti-Cancer Therapy'. The underlying medical indication for this therapy is 'Cancer', which is derived from the therapy descriptor 'Anti-Cancer'. The indication is formatted to Title Case and singular form in accordance with the applied rules.","[{""category"": ""Common Check points"", ""subcategories"": [""Casing"", ""General""], ""reason"": ""To ensure the indication is formatted in Title Case and Singular form, removing pluralizations if present.""}]","[{""component"": ""Anti-Cancer"", ""type"": ""Disease Context"", ""normalized_form"": ""Cancer"", ""rule_applied"": ""Extraction from therapy descriptor; Title Case conversion""}]",1.0,1.0,1.0,1.0,0
345465,Mouse Models of Human Cancer,A non-surgical approach to develop an orthotopic colorectal cancer mouse model,colorectal cancer,Colorectal Cancer,Colorectal Cancer,True,abstract_title,0.95,The abstract title explicitly identifies 'colorectal cancer' as the disease being modeled. The term 'orthotopic' refers to the methodology of the mouse model rather than a distinct clinical subtype of the disease itself for indication purposes. The indication was normalized to Title Case and Singular form according to the retrieved rules.,"[{""category"": ""Common Check points"", ""subcategories"": [""Casing""], ""reason"": ""To determine the capitalization standard (Title Case).""}, {""category"": ""Common Check points"", ""subcategories"": [""General""], ""reason"": ""To enforce singular formatting for disease terms.""}]","[{""component"": ""colorectal cancer"", ""type"": ""Disease"", ""normalized_form"": ""Colorectal Cancer"", ""rule_applied"": ""Title Case; Singular""}]",1.0,1.0,1.0,1.0,0
214394,MP58: Prostate Cancer: Detection & Screening VII,ATM mutations are associated with high-risk architectural features in men with familial prostate cancer,familial;;prostate cancer,Familial Prostate Cancer ,Familial prostate cancer,True,abstract_title,0.95,"The abstract title identifies the specific patient population as 'men with familial prostate cancer'. The indication is extracted by removing the demographic identifier 'men with' and retaining the specific disease subtype 'Familial'. 'ATM mutations' describes a biomarker associated with features within this group, rather than the indication itself in this context.","[{""category"": ""Common Check points"", ""subcategories"": [""Casing"", ""General""], ""reason"": ""To determine standard capitalization (sentence case) and general formatting requirements.""}, {""category"": ""Patient Sub-Group"", ""subcategories"": [""General""], ""reason"": ""To identify rules for processing terms like 'men with' and determining if 'Familial' constitutes a valid subgroup.""}, {""category"": ""Gene Mutation"", ""subcategories"": [""General""], ""reason"": ""To assess whether 'ATM mutations' should be included in the indication name.""}]","[{""component"": ""men with"", ""type"": ""Patient Demographic"", ""normalized_form"": """", ""rule_applied"": ""Remove patient demographics""}, {""component"": ""familial"", ""type"": ""Disease Subtype"", ""normalized_form"": ""Familial"", ""rule_applied"": ""Capitalize first word, retain subtype""}, {""component"": ""prostate cancer"", ""type"": ""Disease"", ""normalized_form"": ""prostate cancer"", ""rule_applied"": ""Retain disease name in lowercase""}]",1.0,1.0,1.0,1.0,0
394619,Supportive Care,Venous Thromboembolism (Vte) In Patients With Advanced High Grade Ovarian Carcinoma (Ahgoc) Receiving Parp Inhibitors,Advanced;;High Grade;;Ovarian Carcinoma,Advanced High Grade Ovarian Carcinoma,Venous Thromboembolism in Advanced High Grade Ovarian Carcinoma,True,abstract_title,0.92,"The indication was extracted from the abstract title. The phrase 'Venous Thromboembolism' represents the primary condition (event) being studied within the context of 'Advanced High Grade Ovarian Carcinoma' (patient population). The phrase 'In Patients With' was standardized to 'in'. The parenthetical abbreviations '(Vte)' and '(Ahgoc)' were removed to produce a clean, normalized indication string. The treatment context 'Receiving Parp Inhibitors' was excluded from the primary indication name as it denotes the specific study cohort/intervention arm rather than the disease indication itself, although the indication implies this specific sub-population.","[{""category"": ""Common Check points"", ""subcategories"": [""Casing""], ""reason"": ""Applied Title Case formatting: Capitalized clinically significant words (Venous, Thromboembolism, Advanced, High, Grade, Ovarian, Carcinoma) and kept prepositions (in) lowercase.""}, {""category"": ""Patient Sub-Group"", ""subcategories"": [""General""], ""reason"": ""Analyzed title for specific subgroup modifiers (e.g., 'Associated', 'Persistent', 'De Novo'). None found. The indication was constructed by combining the condition and the underlying disease context.""}]","[{""component"": ""Venous Thromboembolism"", ""type"": ""Condition/Event"", ""normalized_form"": ""Venous Thromboembolism"", ""rule_applied"": ""Title Case transformation; Parentheses removal""}, {""component"": ""Advanced High Grade Ovarian Carcinoma"", ""type"": ""Patient Population"", ""normalized_form"": ""Advanced High Grade Ovarian Carcinoma"", ""rule_applied"": ""Title Case transformation; Parentheses removal""}]",1.0,1.0,0.95,1.0,0
148861,Myeloma And Other Monoclonal Gammopathies - Clinical,Lenalidomide Versus Thalidomide Or Bortezomib As Maintenance Regimen For Non-Transplant Patients With Multiple Myeloma: Multi-Center Real World Experiences In China,Multiple Myeloma,Multiple Myeloma,Multiple myeloma,True,Lenalidomide Versus Thalidomide Or Bortezomib As Maintenance Regimen For Non-Transplant Patients With Multiple Myeloma: Multi-Center Real World Experiences In China,0.95,"The abstract title explicitly identifies 'Multiple Myeloma' as the condition being treated. The phrase 'Non-Transplant Patients' defines a subgroup, and 'Maintenance Regimen' defines the line of therapy, but the core indication is the disease itself. 'Patients With' is removed per standard cleaning rules.","[{""category"": ""Common Check points"", ""subcategories"": [""Casing"", ""General""], ""reason"": ""To ensure the disease name follows standard sentence casing (Multiple myeloma) and to remove non-essential text like 'Patients With'.""}, {""category"": ""Patient Sub-Group"", ""subcategories"": [""General""], ""reason"": ""To evaluate whether 'Non-Transplant Patients' should be part of the core indication string or treated as a modifier.""}]","[{""component"": ""Multiple Myeloma"", ""type"": ""Disease"", ""normalized_form"": ""Multiple myeloma"", ""rule_applied"": ""Standard Disease Extraction""}, {""component"": ""Non-Transplant Patients"", ""type"": ""Patient Subgroup"", ""normalized_form"": ""Non-transplant eligible"", ""rule_applied"": ""Subgroup Identification""}, {""component"": ""Maintenance Regimen"", ""type"": ""Therapy Line"", ""normalized_form"": ""Maintenance therapy"", ""rule_applied"": ""Therapy Context""}]",0.9,1.0,1.0,1.0,0
181632,Aggressive Lymphomas: Prospective Therapeutic Trials: Poster II,Glofitamab Monotherapy Provides Durable Responses after Fixed-Length Dosing in Relapsed/Refractory (R/R) Non-Hodgkin Lymphoma (NHL) Patients (pts),Relapsed;;Refractory;;Non-Hodgkin Lymphoma,Relapsed/Refractory Non-Hodgkin Lymphoma,relapsed or refractory non-Hodgkin lymphoma,True,abstract_title,0.98,The indication was extracted from the abstract title. The phrase 'Relapsed/Refractory (R/R)' was normalized to 'relapsed or refractory'. The abbreviation 'NHL' was expanded to 'non-Hodgkin lymphoma'. Casing was adjusted to lowercase 'lymphoma' while preserving the proper noun 'Hodgkin'.,"[{""category"": ""Common Check points"", ""subcategories"": [""Casing""], ""reason"": ""To ensure the disease name is lowercased except for proper nouns (Hodgkin).""}, {""category"": ""Patient Sub-Group"", ""subcategories"": [""Refractory/Relapsed""], ""reason"": ""To standardize 'Relapsed/Refractory' and 'R/R' to the full form 'relapsed or refractory'.""}, {""category"": ""Common Check points"", ""subcategories"": [""Abbreviation""], ""reason"": ""To expand the abbreviation 'NHL' to 'non-Hodgkin lymphoma'.""}]","[{""component"": ""Relapsed/Refractory (R/R)"", ""type"": ""Patient Population"", ""normalized_form"": ""relapsed or refractory"", ""rule_applied"": ""Expand and standardize relapse/refractory status""}, {""component"": ""Non-Hodgkin Lymphoma (NHL)"", ""type"": ""Disease"", ""normalized_form"": ""non-Hodgkin lymphoma"", ""rule_applied"": ""Expand abbreviation and apply sentence casing (preserving proper nouns)""}]",1.0,1.0,1.0,1.0,0
198019,Poster Session I (In-Person),"Hippocampal volume, FKBP5 genetic risk alleles, and childhood trauma interact to increase vulnerability to chronic multisite musculoskeletal pain",childhood;;trauma;;chronic;;multisite musculoskeletal pain,Chronic Multisite Musculoskeletal Pain;;Childhood Trauma,Chronic Multisite Musculoskeletal Pain,True,abstract_title,0.98,"The abstract title explicitly studies factors interacting to increase vulnerability to 'chronic multisite musculoskeletal pain'. This phrase represents the medical condition (indication) under investigation. According to the retrieved rules, the indication is formatted in Title Case.","[{""category"": ""Common Check points"", ""subcategories"": [""Casing""], ""reason"": ""To determine the capitalization standard, which requires Title Case for disease names.""}, {""category"": ""Common Check points"", ""subcategories"": [""General""], ""reason"": ""To ensure the indication is in the singular form where applicable.""}]","[{""component"": ""chronic"", ""type"": ""Chronicity"", ""normalized_form"": ""Chronic"", ""rule_applied"": ""Title Case""}, {""component"": ""multisite"", ""type"": ""Topography"", ""normalized_form"": ""Multisite"", ""rule_applied"": ""Title Case""}, {""component"": ""musculoskeletal"", ""type"": ""System"", ""normalized_form"": ""Musculoskeletal"", ""rule_applied"": ""Title Case""}, {""component"": ""pain"", ""type"": ""Condition"", ""normalized_form"": ""Pain"", ""rule_applied"": ""Title Case""}]",1.0,1.0,1.0,1.0,0
329094,Myeloma and Plasma Cell Dyscrasias: Prospective Therapeutic Trials: Poster II,"Updated Interim Results from a Phase 1 Study of HPN217, a Half-Life Extended Tri-Specific T Cell Activating Construct (TriTAC(r)) Targeting B Cell Maturation Antigen (BCMA) for Relapsed/Refractory Multiple Myeloma (RRMM)",Relapsed;;Refractory;;Multiple Myeloma,Relapsed/Refractory Multiple Myeloma,Relapsed/Refractory Multiple Myeloma,True,"Updated Interim Results from a Phase 1 Study of HPN217, a Half-Life Extended Tri-Specific T Cell Activating Construct (TriTAC(r)) Targeting B Cell Maturation Antigen (BCMA) for Relapsed/Refractory Multiple Myeloma (RRMM)",0.98,The abstract title explicitly states the study is for 'Relapsed/Refractory Multiple Myeloma'. This matches the pattern of [Condition Modifier] + [Disease Name]. Rules for Title Case were applied to ensure standard formatting.,"[{""category"": ""Common Check points"", ""subcategories"": [""Casing""], ""reason"": ""Rule ID 7: Convert medical-indication phrase to Title Case (capitalize first letter of clinically significant words).""}, {""category"": ""Common Check points"", ""subcategories"": [""General""], ""reason"": ""Rule ID 8: Ensure the indication is in the singular form.""}]","[{""component"": ""Relapsed/Refractory"", ""type"": ""Patient Subgroup/Modifier"", ""normalized_form"": ""Relapsed/Refractory"", ""rule_applied"": ""Title Case (Rule ID 7)""}, {""component"": ""Multiple Myeloma"", ""type"": ""Disease Name"", ""normalized_form"": ""Multiple Myeloma"", ""rule_applied"": ""Title Case (Rule ID 7)""}]",1.0,1.0,1.0,1.0,0
148870,Myeloma And Other Monoclonal Gammopathies - Clinical,Real World Evidence Of Carfilzomib In Relapsed Refractory Multiple Myeloma (Rrmm),Relapsed;;Refractory;;Multiple Myeloma,Relapsed/Refractory Multiple Myeloma,Relapsed Refractory Multiple Myeloma,True,abstract_title,0.98,The indication was extracted from the abstract title as it provided a specific disease state including patient subgroup modifiers ('Relapsed Refractory'). The session title was broader. The acronym '(Rrmm)' was removed for clarity. Title Case was applied in accordance with the retrieved rules.,"[{""category"": ""Common Check points"", ""subcategories"": [""Casing""], ""reason"": ""Converted to Title Case as per Rule ID 7.""}, {""category"": ""Common Check points"", ""subcategories"": [""General""], ""reason"": ""Ensured singular form where applicable as per Rule ID 8.""}]","[{""component"": ""Relapsed Refractory"", ""type"": ""Patient Sub-Group"", ""normalized_form"": ""Relapsed Refractory"", ""rule_applied"": ""Extraction""}, {""component"": ""Multiple Myeloma"", ""type"": ""Disease"", ""normalized_form"": ""Multiple Myeloma"", ""rule_applied"": ""Extraction""}, {""component"": ""(Rrmm)"", ""type"": ""Acronym"", ""normalized_form"": ""Removed"", ""rule_applied"": ""Cleanup""}]",1.0,1.0,1.0,1.0,0
312715,Tumor Cell And Molecular Biology: Drug Resistance,Establishment And Characterization Of Two Er+/Her2- Xpdx Models Developed Sequentially Before And After Acquired Resistance To The Cdk4/6 Inhibitor Palbociclib From A Patient With Metastatic Breast Cancer,Metastatic;;Breast Cancer,Metastatic Breast Cancer,Metastatic breast cancer,True,abstract_title,0.98,The indication was explicitly identified in the abstract title as the condition of the patient from whom the models were derived ('From A Patient With Metastatic Breast Cancer'). The extraction focuses on the disease state.,"[{""category"": ""Common Check points"", ""subcategories"": [""Casing"", ""General""], ""reason"": ""To ensure the indication follows standard sentence case and formatting rules.""}, {""category"": ""Indication"", ""subcategories"": [""Oncology"", ""Breast""], ""reason"": ""To validate specific terminology related to breast cancer stages and subtypes.""}]","[{""component"": ""Metastatic"", ""type"": ""Adjective/Stage"", ""normalized_form"": ""Metastatic"", ""rule_applied"": ""Preserve modifier""}, {""component"": ""Breast Cancer"", ""type"": ""Disease Name"", ""normalized_form"": ""breast cancer"", ""rule_applied"": ""Convert to sentence case""}]",1.0,1.0,1.0,1.0,0
